equipment;device;operation;reqsize;cache;repetition;dataamount;bandwidth;tempo
CUBIE;SSD2;write;32;1;5;2330460160.0;38787072.0;60.08
CUBIE;SSD2;write;32;1;6;2374185779.2;39543808.0;60.038
CUBIE;SSD2;write;32;1;7;2384042393.6;39657472.0;60.114
CUBIE;SSD2;write;32;1;8;2384147251.2;39733248.0;60.001
CUBIE;SSD2;write;32;1;9;2326475571.2;38724608.0;60.06
CUBIE;SSD2;write;32;0;10;1568145408.0;26134528.0;60.001
CUBIE;SSD2;write;32;0;1;1526516940.8;25439232.0;60.001
CUBIE;SSD2;write;32;0;2;1540043571.2;25655296.0;60.001
CUBIE;SSD2;write;32;0;3;1526831513.6;25445376.0;60.002
CUBIE;SSD2;write;32;0;4;1569508556.8;26153984.0;60.004
CUBIE;SSD2;write;32;0;5;1524314931.2;25403392.0;60.001
CUBIE;SSD2;write;32;0;6;1525468364.8;25421824.0;60.001
CUBIE;SSD2;write;32;0;7;1534486118.4;25573376.0;60.0
CUBIE;SSD2;write;32;0;8;1566362828.8;26102784.0;60.001
CUBIE;SSD2;write;32;0;9;1534171545.6;25582592.0;60.001
CUBIE;SSD2;write;4096;1;10;2290089984.0;38158336.0;60.014
CUBIE;SSD2;write;4096;1;1;2353004544.0;39179264.0;60.057
CUBIE;SSD2;write;4096;1;2;2357198848.0;39249920.0;60.056
CUBIE;SSD2;write;4096;1;3;2294284288.0;38183936.0;60.085
CUBIE;SSD2;write;4096;1;4;2348810240.0;39107584.0;60.06
CUBIE;SSD2;write;4096;1;5;2353004544.0;39190528.0;60.039
CUBIE;SSD2;write;4096;1;6;2302672896.0;38370304.0;60.011
CUBIE;SSD2;write;4096;1;7;2306867200.0;38382592.0;60.101
CUBIE;SSD2;write;4096;1;8;2361393152.0;39269376.0;60.133
CUBIE;SSD2;write;4096;1;9;2357198848.0;39188480.0;60.15
CUBIE;SSD2;write;4096;0;10;2151677952.0;35846144.0;60.024
CUBIE;SSD2;write;4096;0;1;2151677952.0;35819520.0;60.069
CUBIE;SSD2;write;4096;0;2;2113929216.0;35186688.0;60.076
CUBIE;SSD2;write;4096;0;3;2105540608.0;35083264.0;60.014
CUBIE;SSD2;write;4096;0;4;2101346304.0;35014656.0;60.013
CUBIE;SSD2;write;4096;0;5;2105540608.0;35051520.0;60.069
CUBIE;SSD2;write;4096;0;6;2113929216.0;35167232.0;60.11
CUBIE;SSD2;write;4096;0;7;2155872256.0;35915776.0;60.025
CUBIE;SSD2;write;4096;0;8;2155872256.0;35902464.0;60.047
CUBIE;SSD2;write;4096;0;9;2151677952.0;35831808.0;60.049
