Address;USB0::0x0957::0x1724::MY45003122::0::INSTR;
Model;DSO6014A;
Serial Number:;MY45003122;
Firmware Version;06.20.0000;
Start Time;2017-08-16 15:56:09.316;
Stop Time;2017-08-16 16:43:34.816;
Sample Period;0,5;
;;
Time (s);RMS(1) ();RMS(2) ()
2017-08-16 16:07:35.815;221;0,2266
2017-08-16 16:07:36.315;221,1;0,2277
2017-08-16 16:07:36.815;221;0,2271
2017-08-16 16:07:37.315;221;0,2275
2017-08-16 16:07:37.815;221,1;0,226
2017-08-16 16:07:38.315;221;0,2264
2017-08-16 16:07:38.815;220,8;0,2273
2017-08-16 16:07:39.315;221;0,2279
2017-08-16 16:07:39.815;221,2;0,2271
2017-08-16 16:07:40.315;221;0,2261
2017-08-16 16:07:40.815;221,1;0,2255
2017-08-16 16:07:41.316;221;0,2266
2017-08-16 16:07:41.816;221;0,2267
2017-08-16 16:07:42.316;220,7;0,2265
2017-08-16 16:07:42.816;220,8;0,2274
2017-08-16 16:07:43.316;220,9;0,2255
2017-08-16 16:07:43.816;221;0,2276
2017-08-16 16:07:44.316;221,2;0,2253
2017-08-16 16:07:44.816;220,8;0,2273
2017-08-16 16:07:45.316;221;0,2257
2017-08-16 16:07:45.816;220,7;0,2295
2017-08-16 16:07:46.316;221;0,2275
2017-08-16 16:07:46.816;221;0,2265
2017-08-16 16:07:47.316;220,7;0,2269
2017-08-16 16:07:47.816;221;0,2263
2017-08-16 16:07:48.316;220,7;0,2266
2017-08-16 16:07:48.819;221;0,2267
2017-08-16 16:07:49.316;221,2;0,2265
2017-08-16 16:07:49.816;221;0,2269
2017-08-16 16:07:50.316;221,3;0,2289
2017-08-16 16:07:50.816;221;0,227
2017-08-16 16:07:51.316;220,8;0,2261
2017-08-16 16:07:51.816;220,8;0,2266
2017-08-16 16:07:52.316;221;0,2259
2017-08-16 16:07:52.815;221,1;0,2241
2017-08-16 16:07:53.315;221,2;0,2282
2017-08-16 16:07:53.815;221;0,2273
2017-08-16 16:07:54.315;221,1;0,227
2017-08-16 16:07:54.816;220,9;0,2274
2017-08-16 16:07:55.316;221;0,2263
2017-08-16 16:07:55.816;220,9;0,2253
2017-08-16 16:07:56.315;221,2;0,2274
2017-08-16 16:07:56.815;221,2;0,2277
2017-08-16 16:07:57.315;221;0,2273
2017-08-16 16:07:57.815;220,9;0,2271
2017-08-16 16:07:58.315;221,1;0,2266
2017-08-16 16:07:58.816;221,2;0,2269
2017-08-16 16:07:59.316;221,2;0,2266
2017-08-16 16:07:59.816;221,1;0,2238
2017-08-16 16:08:00.316;221;0,2274
2017-08-16 16:08:00.816;220,9;0,2254
2017-08-16 16:08:01.316;221;0,2263
2017-08-16 16:08:01.816;220,7;0,2279
2017-08-16 16:08:02.316;221,1;0,2274
2017-08-16 16:08:02.816;220,8;0,2264
2017-08-16 16:08:03.316;221,4;0,2265
2017-08-16 16:08:03.816;220,9;0,2263
2017-08-16 16:08:04.316;221,1;0,226
2017-08-16 16:08:04.816;221,2;0,227
2017-08-16 16:08:05.316;221,1;0,2282
2017-08-16 16:08:05.816;221,1;0,2265
2017-08-16 16:08:06.316;221,2;0,2255
2017-08-16 16:08:06.816;221,2;0,2279
2017-08-16 16:08:07.316;221,2;0,2264
2017-08-16 16:08:07.816;221,2;0,2264
2017-08-16 16:08:08.316;221,3;0,2261
2017-08-16 16:08:08.816;221,1;0,2268
2017-08-16 16:08:09.316;221,2;0,2266
2017-08-16 16:08:09.816;221;0,2641
2017-08-16 16:08:10.315;221,1;0,2232
2017-08-16 16:08:10.815;221,5;0,2271
2017-08-16 16:08:11.315;221,4;0,2277
2017-08-16 16:08:11.816;221;0,226
2017-08-16 16:08:12.316;221,1;0,2261
2017-08-16 16:08:12.816;221;0,2232
2017-08-16 16:08:13.315;221,4;0,2191
2017-08-16 16:08:13.815;221,5;0,266
2017-08-16 16:08:14.315;220,9;0,2311
2017-08-16 16:08:14.815;221;0,1756
2017-08-16 16:08:15.315;221;0,1786
2017-08-16 16:08:15.815;221;0,1758
2017-08-16 16:08:16.316;221,6;0,1796
2017-08-16 16:08:16.816;221,4;0,1746
2017-08-16 16:08:17.316;221,3;0,1729
2017-08-16 16:08:17.816;221,3;0,176
2017-08-16 16:08:18.316;221,2;0,1742
2017-08-16 16:08:18.817;221,2;0,1741
2017-08-16 16:08:19.317;221,2;0,1745
2017-08-16 16:08:19.816;221,2;0,1746
2017-08-16 16:08:20.316;221,3;0,1733
2017-08-16 16:08:20.816;221,3;0,1758
2017-08-16 16:08:21.316;221,1;0,1798
2017-08-16 16:08:21.816;221,2;0,1755
2017-08-16 16:08:22.316;221,4;0,1783
2017-08-16 16:08:22.816;221;0,1754
2017-08-16 16:08:23.316;221,1;0,1769
2017-08-16 16:08:23.816;221,2;0,1739
2017-08-16 16:08:24.316;221,2;0,1781
2017-08-16 16:08:24.816;221,2;0,1752
2017-08-16 16:08:25.316;221,2;0,1774
2017-08-16 16:08:25.816;221,3;0,1749
2017-08-16 16:08:26.316;221,7;0,1774
2017-08-16 16:08:26.815;221,3;0,174
2017-08-16 16:08:27.315;221,3;0,1744
2017-08-16 16:08:27.815;221,1;0,173
2017-08-16 16:08:28.315;221,1;0,1752
2017-08-16 16:08:28.815;220,9;0,176
2017-08-16 16:08:29.315;221;0,1739
2017-08-16 16:08:29.815;221,3;0,1737
2017-08-16 16:08:30.315;221,2;0,1734
2017-08-16 16:08:30.815;221,1;0,1751
2017-08-16 16:08:31.316;221,2;0,1736
2017-08-16 16:08:31.816;221,3;0,1735
2017-08-16 16:08:32.316;221,3;0,1735
2017-08-16 16:08:32.815;221,2;0,1744
2017-08-16 16:08:33.315;221,2;0,174
2017-08-16 16:08:33.816;221,1;0,1746
2017-08-16 16:08:34.316;221,3;0,1739
2017-08-16 16:08:34.816;221,3;0,2483
2017-08-16 16:08:35.316;221,1;0,2461
2017-08-16 16:08:35.816;221,1;0,2532
2017-08-16 16:08:36.316;221,2;0,2471
2017-08-16 16:08:36.816;221,4;0,2492
2017-08-16 16:08:37.316;221,1;0,2477
2017-08-16 16:08:37.816;221,1;0,2468
2017-08-16 16:08:38.316;221,3;0,1979
2017-08-16 16:08:38.816;221,3;0,2299
2017-08-16 16:08:39.316;221,3;0,2485
2017-08-16 16:08:39.816;220,9;0,2487
2017-08-16 16:08:40.316;220,7;0,2459
2017-08-16 16:08:40.816;220,8;0,1846
2017-08-16 16:08:41.316;220,7;0,247
2017-08-16 16:08:41.816;220,8;0,2473
2017-08-16 16:08:42.316;221,1;0,2494
2017-08-16 16:08:42.816;220,7;0,2398
2017-08-16 16:08:43.316;220,6;0,1999
2017-08-16 16:08:43.816;220,6;0,2457
2017-08-16 16:08:44.316;220,4;0,2454
2017-08-16 16:08:44.815;221,2;0,1849
2017-08-16 16:08:45.315;220,9;0,2308
2017-08-16 16:08:45.815;220,6;0,2288
2017-08-16 16:08:46.315;220,7;0,2474
2017-08-16 16:08:46.815;220,8;0,2466
2017-08-16 16:08:47.315;220,7;0,2117
2017-08-16 16:08:47.815;221;0,2525
2017-08-16 16:08:48.316;220,6;0,2676
2017-08-16 16:08:48.816;220,6;0,2432
2017-08-16 16:08:49.315;220,8;0,2471
2017-08-16 16:08:49.815;220,8;0,2159
2017-08-16 16:08:50.315;220,7;0,2414
2017-08-16 16:08:50.815;221,1;0,232
2017-08-16 16:08:51.317;220,3;0,247
2017-08-16 16:08:51.817;220,5;0,2573
2017-08-16 16:08:52.316;220,8;0,1964
2017-08-16 16:08:52.816;220,3;0,2478
2017-08-16 16:08:53.316;220,5;0,235
2017-08-16 16:08:53.817;220,7;0,2461
2017-08-16 16:08:54.317;220,6;0,246
2017-08-16 16:08:54.816;220,6;0,251
2017-08-16 16:08:55.316;220,4;0,2466
2017-08-16 16:08:55.816;220,7;0,1839
2017-08-16 16:08:56.316;220,5;0,2458
2017-08-16 16:08:56.816;220,9;0,2462
2017-08-16 16:08:57.316;220,6;0,2549
2017-08-16 16:08:57.816;220,7;0,2463
2017-08-16 16:08:58.316;220,5;0,1946
2017-08-16 16:08:58.816;220,8;0,2542
2017-08-16 16:08:59.316;220,4;0,2466
2017-08-16 16:08:59.816;220,8;0,2572
2017-08-16 16:09:00.316;220,3;0,2457
2017-08-16 16:09:00.816;220,6;0,1862
2017-08-16 16:09:01.315;220,7;0,2599
2017-08-16 16:09:01.815;220,4;0,2473
2017-08-16 16:09:02.315;220,5;0,2494
2017-08-16 16:09:02.815;220,6;0,2459
2017-08-16 16:09:03.315;220,9;0,1836
2017-08-16 16:09:03.815;220,7;0,2469
2017-08-16 16:09:04.315;220,5;0,2531
2017-08-16 16:09:04.815;220,8;0,2438
2017-08-16 16:09:05.315;220,8;0,2469
2017-08-16 16:09:05.815;220,6;0,1856
2017-08-16 16:09:06.315;220,8;0,243
2017-08-16 16:09:06.815;221;0,2462
2017-08-16 16:09:07.315;220,8;0,2402
2017-08-16 16:09:07.815;220,6;0,2468
2017-08-16 16:09:08.315;220,6;0,186
2017-08-16 16:09:08.816;220,8;0,2344
2017-08-16 16:09:09.316;220,8;0,2454
2017-08-16 16:09:09.816;220,9;0,1847
2017-08-16 16:09:10.316;220,7;0,2399
2017-08-16 16:09:10.817;220,7;0,2447
2017-08-16 16:09:11.317;221;0,2475
2017-08-16 16:09:11.816;220,7;0,2583
2017-08-16 16:09:12.316;220,7;0,1863
2017-08-16 16:09:12.816;221;0,25
2017-08-16 16:09:13.316;221;0,2418
2017-08-16 16:09:13.816;220,5;0,2607
2017-08-16 16:09:14.316;220,7;0,2476
2017-08-16 16:09:14.816;220,7;0,2366
2017-08-16 16:09:15.316;220,5;0,243
2017-08-16 16:09:15.816;221;0,2216
2017-08-16 16:09:16.316;220,7;0,2467
2017-08-16 16:09:16.816;220,6;0,2462
2017-08-16 16:09:17.316;220,8;0,2518
2017-08-16 16:09:17.816;220,8;0,203
2017-08-16 16:09:18.316;220,8;0,2323
2017-08-16 16:09:18.816;220,9;0,2445
2017-08-16 16:09:19.316;220,6;0,2477
2017-08-16 16:09:19.815;220,9;0,1872
2017-08-16 16:09:20.315;220,7;0,2354
2017-08-16 16:09:20.815;220,8;0,2463
2017-08-16 16:09:21.315;220,7;0,2064
2017-08-16 16:09:21.815;220,8;0,2458
2017-08-16 16:09:22.315;220,7;0,2581
2017-08-16 16:09:22.815;220,7;0,2625
2017-08-16 16:09:23.315;220,8;0,2456
2017-08-16 16:09:23.816;220,8;0,1824
2017-08-16 16:09:24.316;220,5;0,244
2017-08-16 16:09:24.815;220,8;0,2467
2017-08-16 16:09:25.315;220,7;0,2491
2017-08-16 16:09:25.815;220,7;0,2468
2017-08-16 16:09:26.316;220,9;0,1827
2017-08-16 16:09:26.816;220,8;0,2469
2017-08-16 16:09:27.316;220,8;0,216
2017-08-16 16:09:27.817;220,8;0,2496
2017-08-16 16:09:28.317;220,9;0,2478
2017-08-16 16:09:28.816;220,9;0,1881
2017-08-16 16:09:29.316;220,8;0,2729
2017-08-16 16:09:29.816;221;0,2473
2017-08-16 16:09:30.316;220,9;0,2467
2017-08-16 16:09:30.816;221;0,2468
2017-08-16 16:09:31.316;221;0,1859
2017-08-16 16:09:31.816;220,9;0,2482
2017-08-16 16:09:32.316;221;0,2342
2017-08-16 16:09:32.816;221;0,248
2017-08-16 16:09:33.316;221;0,2474
2017-08-16 16:09:33.816;221,1;0,1857
2017-08-16 16:09:34.316;221,1;0,2468
2017-08-16 16:09:34.816;221,1;0,1793
2017-08-16 16:09:35.316;220,8;0,1837
2017-08-16 16:09:35.816;221,1;0,1797
2017-08-16 16:09:36.316;220,9;0,1788
2017-08-16 16:09:36.816;221,2;0,176
2017-08-16 16:09:37.315;220,9;0,1762
2017-08-16 16:09:37.815;221,1;0,1751
2017-08-16 16:09:38.315;221,4;0,1744
2017-08-16 16:09:38.815;221,2;0,1744
2017-08-16 16:09:39.315;221,1;0,1746
2017-08-16 16:09:39.815;221;0,1803
2017-08-16 16:09:40.315;221,1;0,1758
2017-08-16 16:09:40.815;221,1;0,1748
2017-08-16 16:09:41.315;221,1;0,1757
2017-08-16 16:09:41.815;220,9;0,176
2017-08-16 16:09:42.315;220,9;0,175
2017-08-16 16:09:42.815;221,2;0,1753
2017-08-16 16:09:43.316;221,3;0,1746
2017-08-16 16:09:43.816;221;0,1751
2017-08-16 16:09:44.316;221,1;0,1744
2017-08-16 16:09:44.816;221,1;0,1738
2017-08-16 16:09:45.316;221;0,1746
2017-08-16 16:09:45.816;221,4;0,1742
2017-08-16 16:09:46.316;221,1;0,1741
2017-08-16 16:09:46.816;221,3;0,174
2017-08-16 16:09:47.316;221,3;0,1747
2017-08-16 16:09:47.816;221,1;0,1751
2017-08-16 16:09:48.316;221;0,1741
2017-08-16 16:09:48.816;221,3;0,175
2017-08-16 16:09:49.316;220,8;0,176
2017-08-16 16:09:49.816;221,1;0,1752
2017-08-16 16:09:50.316;221,3;0,1738
2017-08-16 16:09:50.816;221,5;0,1764
2017-08-16 16:09:51.316;221,1;0,1736
2017-08-16 16:09:51.816;221,1;0,1741
2017-08-16 16:09:52.316;221,2;0,174
2017-08-16 16:09:52.816;221,4;0,1745
2017-08-16 16:09:53.316;221,3;0,1736
2017-08-16 16:09:53.816;221,5;0,1748
2017-08-16 16:09:54.316;221,1;0,1754
2017-08-16 16:09:54.816;221,4;0,2727
2017-08-16 16:09:55.315;221,3;0,2261
2017-08-16 16:09:55.815;221,1;0,2261
2017-08-16 16:09:56.315;221;0,2279
2017-08-16 16:09:56.815;221,3;0,2237
2017-08-16 16:09:57.315;221;0,2254
2017-08-16 16:09:57.815;221,2;0,2245
2017-08-16 16:09:58.315;221,4;0,2264
2017-08-16 16:09:58.815;220,9;0,2262
2017-08-16 16:09:59.315;221;0,2266
2017-08-16 16:09:59.815;221,1;0,227
2017-08-16 16:10:00.315;220,8;0,2277
2017-08-16 16:10:00.816;221,3;0,2272
2017-08-16 16:10:01.316;221,2;0,2449
2017-08-16 16:10:01.816;221,1;0,2272
2017-08-16 16:10:02.316;221;0,2099
2017-08-16 16:10:02.816;221,1;0,2279
2017-08-16 16:10:03.316;221,3;0,2271
2017-08-16 16:10:03.816;221,4;0,2268
2017-08-16 16:10:04.316;221;0,2266
2017-08-16 16:10:04.817;220,9;0,2101
2017-08-16 16:10:05.318;221,1;0,2273
2017-08-16 16:10:05.816;221,2;0,2107
2017-08-16 16:10:06.316;221;0,2267
2017-08-16 16:10:06.816;220,9;0,2253
2017-08-16 16:10:07.316;220,9;0,228
2017-08-16 16:10:07.816;221,4;0,2267
2017-08-16 16:10:08.316;220,8;0,2249
2017-08-16 16:10:08.816;221,1;0,2249
2017-08-16 16:10:09.316;221;0,2183
2017-08-16 16:10:09.816;221,1;0,2254
2017-08-16 16:10:10.316;220,9;0,2182
2017-08-16 16:10:10.816;221,1;0,2262
2017-08-16 16:10:11.315;220,9;0,2261
2017-08-16 16:10:11.815;220,8;0,2277
2017-08-16 16:10:12.315;221;0,2072
2017-08-16 16:10:12.815;221;0,2301
2017-08-16 16:10:13.315;220,8;0,227
2017-08-16 16:10:13.815;220,7;0,2263
2017-08-16 16:10:14.315;220,9;0,2216
2017-08-16 16:10:14.815;221,3;0,2121
2017-08-16 16:10:15.315;221,1;0,2034
2017-08-16 16:10:15.815;221,3;0,2153
2017-08-16 16:10:16.315;221,1;0,2011
2017-08-16 16:10:16.815;221,3;0,2213
2017-08-16 16:10:17.315;221;0,2073
2017-08-16 16:10:17.815;220,9;0,2271
2017-08-16 16:10:18.316;221,1;0,2268
2017-08-16 16:10:18.816;221,3;0,227
2017-08-16 16:10:19.316;221,2;0,2276
2017-08-16 16:10:19.816;221,1;0,2273
2017-08-16 16:10:20.316;221,1;0,2276
2017-08-16 16:10:20.816;221,1;0,2263
2017-08-16 16:10:21.316;220,8;0,227
2017-08-16 16:10:21.816;221,3;0,2266
2017-08-16 16:10:22.316;221,5;0,2268
2017-08-16 16:10:22.816;221,1;0,211
2017-08-16 16:10:23.316;221,1;0,2266
2017-08-16 16:10:23.816;221,1;0,2227
2017-08-16 16:10:24.316;221,3;0,2263
2017-08-16 16:10:24.816;221,2;0,2264
2017-08-16 16:10:25.317;221,4;0,2084
2017-08-16 16:10:25.816;221,1;0,2261
2017-08-16 16:10:26.316;221;0,2254
2017-08-16 16:10:26.816;221,2;0,2174
2017-08-16 16:10:27.316;221,1;0,2047
2017-08-16 16:10:27.816;221,1;0,2277
2017-08-16 16:10:28.316;221,5;0,2261
2017-08-16 16:10:28.816;220,9;0,227
2017-08-16 16:10:29.316;221,1;0,2083
2017-08-16 16:10:29.816;220,9;0,2297
2017-08-16 16:10:30.316;221;0,2072
2017-08-16 16:10:30.815;220,9;0,2283
2017-08-16 16:10:31.315;221;0,2271
2017-08-16 16:10:31.815;220,9;0,2254
2017-08-16 16:10:32.315;221,1;0,2268
2017-08-16 16:10:32.815;220,9;0,2266
2017-08-16 16:10:33.315;221,2;0,2274
2017-08-16 16:10:33.815;221;0,2286
2017-08-16 16:10:34.315;221,2;0,2251
2017-08-16 16:10:34.815;221,6;0,2254
2017-08-16 16:10:35.315;221,7;0,2262
2017-08-16 16:10:35.816;221,6;0,2262
2017-08-16 16:10:36.316;221,3;0,2063
2017-08-16 16:10:36.816;221,3;0,2269
2017-08-16 16:10:37.316;221,4;0,2272
2017-08-16 16:10:37.816;221,3;0,2257
2017-08-16 16:10:38.316;221,3;0,2711
2017-08-16 16:10:38.816;221,4;0,2267
2017-08-16 16:10:39.316;221,3;0,2202
2017-08-16 16:10:39.816;221,5;0,2267
2017-08-16 16:10:40.316;221,8;0,2286
2017-08-16 16:10:40.816;221,6;0,2194
2017-08-16 16:10:41.316;221,2;0,2236
2017-08-16 16:10:41.816;221,5;0,2225
2017-08-16 16:10:42.317;221,8;0,2273
2017-08-16 16:10:42.816;221,7;0,2029
2017-08-16 16:10:43.316;221,6;0,2249
2017-08-16 16:10:43.816;221,5;0,2264
2017-08-16 16:10:44.316;221,4;0,2775
2017-08-16 16:10:44.816;221,5;0,224
2017-08-16 16:10:45.316;221,6;0,2265
2017-08-16 16:10:45.816;221,2;0,2265
2017-08-16 16:10:46.316;221,5;0,2259
2017-08-16 16:10:46.816;221,4;0,2274
2017-08-16 16:10:47.317;221,4;0,2088
2017-08-16 16:10:47.815;221,6;0,2253
2017-08-16 16:10:48.315;221,4;0,2283
2017-08-16 16:10:48.815;221,5;0,2246
2017-08-16 16:10:49.315;221,3;0,2272
2017-08-16 16:10:49.815;221,2;0,227
2017-08-16 16:10:50.315;221,4;0,2797
2017-08-16 16:10:50.815;221,4;0,2279
2017-08-16 16:10:51.315;221,6;0,2116
2017-08-16 16:10:51.815;221,4;0,2262
2017-08-16 16:10:52.315;221,6;0,2025
2017-08-16 16:10:52.816;221,3;0,2267
2017-08-16 16:10:53.317;221,4;0,2264
2017-08-16 16:10:53.816;221,4;0,227
2017-08-16 16:10:54.316;221,5;0,2265
2017-08-16 16:10:54.816;221,3;0,2238
2017-08-16 16:10:55.316;221,6;0,1749
2017-08-16 16:10:55.816;221,4;0,1769
2017-08-16 16:10:56.316;221,5;0,1747
2017-08-16 16:10:56.816;221,3;0,1751
2017-08-16 16:10:57.316;221,4;0,1742
2017-08-16 16:10:57.816;221,2;0,1749
2017-08-16 16:10:58.316;221,5;0,1754
2017-08-16 16:10:58.817;221,5;0,1744
2017-08-16 16:10:59.316;221,5;0,1752
2017-08-16 16:10:59.816;221,2;0,1766
2017-08-16 16:11:00.316;221,4;0,1744
2017-08-16 16:11:00.816;221,6;0,1814
2017-08-16 16:11:01.316;221,2;0,194
2017-08-16 16:11:01.816;221,6;0,1812
2017-08-16 16:11:02.317;221,5;0,1737
2017-08-16 16:11:02.816;221,3;0,1765
2017-08-16 16:11:03.316;221,3;0,1753
2017-08-16 16:11:03.816;221,5;0,1754
2017-08-16 16:11:04.316;221,5;0,1741
2017-08-16 16:11:04.816;221,6;0,1756
2017-08-16 16:11:05.315;221,6;0,1748
2017-08-16 16:11:05.815;221,6;0,1744
2017-08-16 16:11:06.315;221,5;0,1748
2017-08-16 16:11:06.815;221,5;0,1748
2017-08-16 16:11:07.315;221,5;0,1752
2017-08-16 16:11:07.815;221,6;0,1746
2017-08-16 16:11:08.315;221,3;0,1748
2017-08-16 16:11:08.815;221,7;0,1736
2017-08-16 16:11:09.315;221,8;0,1737
2017-08-16 16:11:09.815;221,7;0,1763
2017-08-16 16:11:10.315;221,6;0,1749
2017-08-16 16:11:10.816;221,4;0,1751
2017-08-16 16:11:11.316;221,9;0,1731
2017-08-16 16:11:11.816;221,5;0,1744
2017-08-16 16:11:12.316;221,5;0,1735
2017-08-16 16:11:12.816;221,6;0,1747
2017-08-16 16:11:13.316;221,6;0,1747
2017-08-16 16:11:13.816;221,7;0,1758
2017-08-16 16:11:14.316;221,4;0,1746
2017-08-16 16:11:14.816;221,5;0,1746
2017-08-16 16:11:15.316;221,7;0,2635
2017-08-16 16:11:15.816;221,7;0,1895
2017-08-16 16:11:16.316;221,3;0,1898
2017-08-16 16:11:16.816;221,5;0,1903
2017-08-16 16:11:17.316;221,5;0,1916
2017-08-16 16:11:17.816;221,5;0,1847
2017-08-16 16:11:18.316;221,4;0,1922
2017-08-16 16:11:18.816;221,6;0,1882
2017-08-16 16:11:19.316;221,4;0,194
2017-08-16 16:11:19.817;221,6;0,1952
2017-08-16 16:11:20.316;221,5;0,1964
2017-08-16 16:11:20.816;221,4;0,1952
2017-08-16 16:11:21.316;222;0,1838
2017-08-16 16:11:21.816;221,6;0,1952
2017-08-16 16:11:22.316;221,7;0,1972
2017-08-16 16:11:22.816;221,4;0,1977
2017-08-16 16:11:23.315;221,6;0,1964
2017-08-16 16:11:23.815;221,5;0,1862
2017-08-16 16:11:24.315;221,5;0,1964
2017-08-16 16:11:24.815;221,5;0,1958
2017-08-16 16:11:25.315;221,4;0,1972
2017-08-16 16:11:25.815;221,3;0,1971
2017-08-16 16:11:26.315;221,4;0,185
2017-08-16 16:11:26.815;221,6;0,1955
2017-08-16 16:11:27.315;221,4;0,1962
2017-08-16 16:11:27.815;221,4;0,1955
2017-08-16 16:11:28.316;221,4;0,1953
2017-08-16 16:11:28.816;221,4;0,1863
2017-08-16 16:11:29.316;221,4;0,1946
2017-08-16 16:11:29.816;221,3;0,1957
2017-08-16 16:11:30.316;221,3;0,1958
2017-08-16 16:11:30.816;221,5;0,1951
2017-08-16 16:11:31.316;221,4;0,1857
2017-08-16 16:11:31.816;221,2;0,2
2017-08-16 16:11:32.316;221,5;0,1966
2017-08-16 16:11:32.816;221,4;0,195
2017-08-16 16:11:33.316;221,5;0,1965
2017-08-16 16:11:33.816;221,3;0,1863
2017-08-16 16:11:34.316;221,5;0,195
2017-08-16 16:11:34.816;221,4;0,1969
2017-08-16 16:11:35.316;221,4;0,1957
2017-08-16 16:11:35.816;221,2;0,1963
2017-08-16 16:11:36.316;221,6;0,1841
2017-08-16 16:11:36.816;221,5;0,1961
2017-08-16 16:11:37.316;221,4;0,1965
2017-08-16 16:11:37.816;221,6;0,1986
2017-08-16 16:11:38.316;221,5;0,1956
2017-08-16 16:11:38.816;221,7;0,1839
2017-08-16 16:11:39.316;221,6;0,1956
2017-08-16 16:11:39.816;221,6;0,1958
2017-08-16 16:11:40.315;221,2;0,1954
2017-08-16 16:11:40.815;221,3;0,1963
2017-08-16 16:11:41.315;221,4;0,1827
2017-08-16 16:11:41.815;221,4;0,1988
2017-08-16 16:11:42.315;221,4;0,1969
2017-08-16 16:11:42.815;221,3;0,197
2017-08-16 16:11:43.315;221,7;0,1955
2017-08-16 16:11:43.815;221,6;0,1854
2017-08-16 16:11:44.315;221,6;0,197
2017-08-16 16:11:44.815;221,7;0,1955
2017-08-16 16:11:45.315;221,7;0,1967
2017-08-16 16:11:45.816;221,5;0,1977
2017-08-16 16:11:46.316;221,9;0,1847
2017-08-16 16:11:46.816;221,7;0,1977
2017-08-16 16:11:47.316;221,8;0,1975
2017-08-16 16:11:47.816;221,6;0,1971
2017-08-16 16:11:48.316;221,6;0,1966
2017-08-16 16:11:48.816;221,7;0,1845
2017-08-16 16:11:49.316;221,8;0,1965
2017-08-16 16:11:49.816;221,6;0,188
2017-08-16 16:11:50.316;221,7;0,197
2017-08-16 16:11:50.816;221,6;0,1959
2017-08-16 16:11:51.316;221,8;0,1857
2017-08-16 16:11:51.816;221,7;0,1959
2017-08-16 16:11:52.316;222;0,1967
2017-08-16 16:11:52.816;221,8;0,196
2017-08-16 16:11:53.316;221,8;0,1971
2017-08-16 16:11:53.816;221,6;0,1931
2017-08-16 16:11:54.316;221,6;0,197
2017-08-16 16:11:54.816;221,5;0,1846
2017-08-16 16:11:55.316;221,6;0,197
2017-08-16 16:11:55.816;221,9;0,1962
2017-08-16 16:11:56.316;221,7;0,1976
2017-08-16 16:11:56.817;221,5;0,1967
2017-08-16 16:11:57.316;221,8;0,1849
2017-08-16 16:11:57.815;221,5;0,1974
2017-08-16 16:11:58.315;221,6;0,1957
2017-08-16 16:11:58.815;221,7;0,1969
2017-08-16 16:11:59.315;221,4;0,1958
2017-08-16 16:11:59.815;221,1;0,19
2017-08-16 16:12:00.315;221,3;0,1964
2017-08-16 16:12:00.815;221,2;0,1966
2017-08-16 16:12:01.315;221,6;0,2096
2017-08-16 16:12:01.816;221,4;0,1973
2017-08-16 16:12:02.316;221,4;0,1854
2017-08-16 16:12:02.815;221,6;0,1971
2017-08-16 16:12:03.316;221,5;0,1967
2017-08-16 16:12:03.816;221,5;0,1962
2017-08-16 16:12:04.316;221,4;0,1964
2017-08-16 16:12:04.816;221,5;0,1865
2017-08-16 16:12:05.316;221,4;0,1961
2017-08-16 16:12:05.816;221,7;0,1965
2017-08-16 16:12:06.316;221,6;0,1978
2017-08-16 16:12:06.816;221,6;0,1952
2017-08-16 16:12:07.316;221,6;0,186
2017-08-16 16:12:07.816;221,7;0,2001
2017-08-16 16:12:08.316;221,4;0,195
2017-08-16 16:12:08.816;221,9;0,1959
2017-08-16 16:12:09.316;221,5;0,1948
2017-08-16 16:12:09.816;221,6;0,1881
2017-08-16 16:12:10.316;221,5;0,1967
2017-08-16 16:12:10.816;221,7;0,1961
2017-08-16 16:12:11.316;221,7;0,1847
2017-08-16 16:12:11.816;221,8;0,1956
2017-08-16 16:12:12.316;221,6;0,1953
2017-08-16 16:12:12.816;221,6;0,1981
2017-08-16 16:12:13.316;221,8;0,1954
2017-08-16 16:12:13.816;221,8;0,1854
2017-08-16 16:12:14.316;221,8;0,1953
2017-08-16 16:12:14.816;221,5;0,1963
2017-08-16 16:12:15.315;222;0,1959
2017-08-16 16:12:15.815;221,8;0,1834
2017-08-16 16:12:16.315;221,7;0,1805
2017-08-16 16:12:16.815;221,6;0,18
2017-08-16 16:12:17.315;221,5;0,1763
2017-08-16 16:12:17.815;221,6;0,1747
2017-08-16 16:12:18.315;221,8;0,1738
2017-08-16 16:12:18.815;221,8;0,1733
2017-08-16 16:12:19.315;221,9;0,1752
2017-08-16 16:12:19.815;221,8;0,1751
2017-08-16 16:12:20.315;221,8;0,1748
2017-08-16 16:12:20.816;221,7;0,1742
2017-08-16 16:12:21.316;221,6;0,1754
2017-08-16 16:12:21.816;221,8;0,174
2017-08-16 16:12:22.316;221,7;0,1755
2017-08-16 16:12:22.816;222;0,1747
2017-08-16 16:12:23.316;221,5;0,1742
2017-08-16 16:12:23.816;221,7;0,1744
2017-08-16 16:12:24.316;221,9;0,1743
2017-08-16 16:12:24.816;221,9;0,1732
2017-08-16 16:12:25.316;221,7;0,1732
2017-08-16 16:12:25.816;222;0,1736
2017-08-16 16:12:26.316;221,6;0,1726
2017-08-16 16:12:26.816;221,8;0,1746
2017-08-16 16:12:27.316;221,9;0,1732
2017-08-16 16:12:27.816;221,9;0,1744
