Address;USB0::0x0957::0x1724::MY45003122::0::INSTR;
Model;DSO6014A;
Serial Number:;MY45003122;
Firmware Version;06.20.0000;
Start Time;2017-08-17 21:39:37.876;
Stop Time;2017-08-17 22:32:24.377;
Sample Period;0,5;
;;
Time (s);RMS(1) ();RMS(2) ()
2017-08-17 22:08:05.878;222,6;0,194
2017-08-17 22:08:06.377;222,4;0,1921
2017-08-17 22:08:06.876;222,4;0,1943
2017-08-17 22:08:07.376;222,5;0,193
2017-08-17 22:08:07.876;222,6;0,1925
2017-08-17 22:08:08.376;222,9;0,1959
2017-08-17 22:08:08.876;223,1;0,1929
2017-08-17 22:08:09.376;223;0,1928
2017-08-17 22:08:09.876;223,3;0,1933
2017-08-17 22:08:10.376;223,4;0,1935
2017-08-17 22:08:10.876;223,1;0,1941
2017-08-17 22:08:11.376;223,2;0,1937
2017-08-17 22:08:11.879;223,4;0,1963
2017-08-17 22:08:12.377;223,2;0,1925
2017-08-17 22:08:12.878;223,3;0,1943
2017-08-17 22:08:13.377;223;0,1961
2017-08-17 22:08:13.877;223,4;0,1949
2017-08-17 22:08:14.376;223,5;0,1934
2017-08-17 22:08:14.876;223,3;0,1943
2017-08-17 22:08:15.376;223,5;0,1931
2017-08-17 22:08:15.876;223,5;0,1924
2017-08-17 22:08:16.376;223,4;0,1932
2017-08-17 22:08:16.876;223,3;0,1927
2017-08-17 22:08:17.376;223,3;0,192
2017-08-17 22:08:17.877;223;0,1914
2017-08-17 22:08:18.377;223,4;0,1846
2017-08-17 22:08:18.877;222,9;0,2474
2017-08-17 22:08:19.376;223,1;0,18
2017-08-17 22:08:19.876;222,8;0,1871
2017-08-17 22:08:20.376;223,2;0,1806
2017-08-17 22:08:20.876;223,1;0,1853
2017-08-17 22:08:21.376;223,2;0,1801
2017-08-17 22:08:21.876;223,1;0,1848
2017-08-17 22:08:22.376;223;0,1799
2017-08-17 22:08:22.877;223,2;0,184
2017-08-17 22:08:23.377;223,1;0,1796
2017-08-17 22:08:23.876;223,4;0,1827
2017-08-17 22:08:24.377;223,1;0,1815
2017-08-17 22:08:24.876;223,3;0,1808
2017-08-17 22:08:25.376;223,4;0,1818
2017-08-17 22:08:25.876;223,3;0,1806
2017-08-17 22:08:26.376;222,9;0,1803
2017-08-17 22:08:26.876;223,2;0,1805
2017-08-17 22:08:27.376;223,3;0,1805
2017-08-17 22:08:27.876;223,1;0,1799
2017-08-17 22:08:28.376;223,2;0,1804
2017-08-17 22:08:28.876;223,4;0,1796
2017-08-17 22:08:29.379;223,3;0,1806
2017-08-17 22:08:29.878;223,3;0,1798
2017-08-17 22:08:30.377;223,2;0,1826
2017-08-17 22:08:30.877;223,5;0,1809
2017-08-17 22:08:31.377;223,1;0,1804
2017-08-17 22:08:31.877;223,4;0,1798
2017-08-17 22:08:32.377;223,3;0,1806
2017-08-17 22:08:32.876;223;0,1799
2017-08-17 22:08:33.376;223,1;0,1807
2017-08-17 22:08:33.876;223,1;0,1817
2017-08-17 22:08:34.376;223,4;0,1806
2017-08-17 22:08:34.876;223,4;0,1803
2017-08-17 22:08:35.376;223,2;0,1812
2017-08-17 22:08:35.876;223,1;0,1803
2017-08-17 22:08:36.376;223;0,1806
2017-08-17 22:08:36.876;223,2;0,1802
2017-08-17 22:08:37.376;223,1;0,1808
2017-08-17 22:08:37.876;223,1;0,1809
2017-08-17 22:08:38.376;222,9;0,1803
2017-08-17 22:08:38.876;222,9;0,2207
2017-08-17 22:08:39.376;223,1;0,1942
2017-08-17 22:08:39.876;223;0,1925
2017-08-17 22:08:40.376;223,1;0,1919
2017-08-17 22:08:40.876;223,3;0,1948
2017-08-17 22:08:41.376;223,2;0,1932
2017-08-17 22:08:41.876;223,2;0,1927
2017-08-17 22:08:42.376;223,5;0,194
2017-08-17 22:08:42.876;223,3;0,1928
2017-08-17 22:08:43.376;223;0,1939
2017-08-17 22:08:43.876;222,9;0,1928
2017-08-17 22:08:44.376;223;0,1916
2017-08-17 22:08:44.876;223,3;0,1938
2017-08-17 22:08:45.376;223,2;0,1931
2017-08-17 22:08:45.876;223,3;0,1928
2017-08-17 22:08:46.376;223,2;0,1929
2017-08-17 22:08:46.877;223,3;0,192
2017-08-17 22:08:47.377;223,3;0,192
2017-08-17 22:08:47.877;223,1;0,1921
2017-08-17 22:08:48.377;223,2;0,1918
2017-08-17 22:08:48.877;223,2;0,1926
2017-08-17 22:08:49.377;223,3;0,1917
2017-08-17 22:08:49.877;223,3;0,1928
2017-08-17 22:08:50.376;223,3;0,1931
2017-08-17 22:08:50.876;223,6;0,1936
2017-08-17 22:08:51.376;223,2;0,1934
2017-08-17 22:08:51.876;223,3;0,1927
2017-08-17 22:08:52.376;223,4;0,1924
2017-08-17 22:08:52.876;223,2;0,1932
2017-08-17 22:08:53.376;223,4;0,194
2017-08-17 22:08:53.876;223,5;0,1934
2017-08-17 22:08:54.376;223,3;0,1935
2017-08-17 22:08:54.876;223,3;0,1944
2017-08-17 22:08:55.376;223,3;0,1938
2017-08-17 22:08:55.876;223,2;0,1931
2017-08-17 22:08:56.376;223,2;0,1929
2017-08-17 22:08:56.876;223,2;0,1926
2017-08-17 22:08:57.376;223,1;0,1919
2017-08-17 22:08:57.877;223,2;0,1921
2017-08-17 22:08:58.377;223,3;0,1929
2017-08-17 22:08:58.876;223,4;0,1931
2017-08-17 22:08:59.376;223,4;0,1928
2017-08-17 22:08:59.876;223,5;0,1925
2017-08-17 22:09:00.376;223,3;0,1925
2017-08-17 22:09:00.876;223,1;0,1936
2017-08-17 22:09:01.376;223,2;0,1923
2017-08-17 22:09:01.876;223,3;0,2039
2017-08-17 22:09:02.376;223,2;0,1938
2017-08-17 22:09:02.876;223,2;0,1925
2017-08-17 22:09:03.376;223,2;0,1935
2017-08-17 22:09:03.876;223,2;0,1934
2017-08-17 22:09:04.377;223,3;0,1933
2017-08-17 22:09:04.877;223,4;0,1929
2017-08-17 22:09:05.377;223;0,194
2017-08-17 22:09:05.877;223,3;0,1926
2017-08-17 22:09:06.377;223,1;0,1943
2017-08-17 22:09:06.877;223,3;0,191
2017-08-17 22:09:07.376;222,8;0,1954
2017-08-17 22:09:07.876;223,3;0,1924
2017-08-17 22:09:08.377;223,1;0,1942
2017-08-17 22:09:08.877;223,3;0,192
2017-08-17 22:09:09.377;223,2;0,1927
2017-08-17 22:09:09.878;223,2;0,1918
2017-08-17 22:09:10.376;223,1;0,1919
2017-08-17 22:09:10.876;223,4;0,1927
2017-08-17 22:09:11.376;223,5;0,1932
2017-08-17 22:09:11.876;223,2;0,1919
2017-08-17 22:09:12.376;223,2;0,1927
2017-08-17 22:09:12.876;223;0,1922
2017-08-17 22:09:13.376;223;0,1931
2017-08-17 22:09:13.876;223,1;0,1929
2017-08-17 22:09:14.376;223;0,1934
2017-08-17 22:09:14.877;223,1;0,1923
2017-08-17 22:09:15.377;223,2;0,1927
2017-08-17 22:09:15.876;223,1;0,1923
2017-08-17 22:09:16.376;223,5;0,1917
2017-08-17 22:09:16.876;223;0,1922
2017-08-17 22:09:17.376;223,2;0,1942
2017-08-17 22:09:17.876;223,1;0,1935
2017-08-17 22:09:18.376;223,1;0,1923
2017-08-17 22:09:18.876;223,3;0,1933
2017-08-17 22:09:19.376;223,2;0,1931
2017-08-17 22:09:19.876;223,3;0,193
2017-08-17 22:09:20.376;223;0,1934
2017-08-17 22:09:20.876;223,2;0,1927
2017-08-17 22:09:21.376;223,2;0,194
2017-08-17 22:09:21.877;223,2;0,1926
2017-08-17 22:09:22.377;223;0,1913
2017-08-17 22:09:22.877;223,2;0,1927
2017-08-17 22:09:23.377;223;0,1911
2017-08-17 22:09:23.877;223;0,1928
2017-08-17 22:09:24.376;223,1;0,1933
2017-08-17 22:09:24.876;222,9;0,1923
2017-08-17 22:09:25.376;223;0,1925
2017-08-17 22:09:25.876;223,4;0,1936
2017-08-17 22:09:26.376;223,3;0,1927
2017-08-17 22:09:26.876;223,2;0,1915
2017-08-17 22:09:27.376;223;0,1913
2017-08-17 22:09:27.877;223,3;0,1923
2017-08-17 22:09:28.377;223,1;0,1926
2017-08-17 22:09:28.878;223,2;0,1924
2017-08-17 22:09:29.376;223,1;0,1919
2017-08-17 22:09:29.876;223,1;0,1922
2017-08-17 22:09:30.376;223,1;0,1921
2017-08-17 22:09:30.876;223,3;0,1917
2017-08-17 22:09:31.376;223,1;0,1918
2017-08-17 22:09:31.876;223,2;0,1913
2017-08-17 22:09:32.376;223,4;0,1925
2017-08-17 22:09:32.876;223,1;0,1917
2017-08-17 22:09:33.376;223;0,1915
2017-08-17 22:09:33.876;223,2;0,1932
2017-08-17 22:09:34.377;223,5;0,1908
2017-08-17 22:09:34.876;223,3;0,1935
2017-08-17 22:09:35.376;223,1;0,1928
2017-08-17 22:09:35.876;222,9;0,1928
2017-08-17 22:09:36.376;222,9;0,1943
2017-08-17 22:09:36.876;223,3;0,1926
2017-08-17 22:09:37.376;223,1;0,1928
2017-08-17 22:09:37.876;223,3;0,192
2017-08-17 22:09:38.376;223,2;0,2819
2017-08-17 22:09:38.876;222,9;0,2756
2017-08-17 22:09:39.377;223,2;0,1804
2017-08-17 22:09:39.877;223,3;0,1806
2017-08-17 22:09:40.377;223,1;0,1806
2017-08-17 22:09:40.877;223,1;0,1802
2017-08-17 22:09:41.377;222,9;0,18
2017-08-17 22:09:41.877;223,3;0,1814
2017-08-17 22:09:42.377;223,1;0,1815
2017-08-17 22:09:42.876;222,7;0,1805
2017-08-17 22:09:43.376;223,1;0,1815
2017-08-17 22:09:43.876;222,9;0,18
2017-08-17 22:09:44.376;223,1;0,1809
2017-08-17 22:09:44.876;222,8;0,1797
2017-08-17 22:09:45.376;223;0,1812
2017-08-17 22:09:45.876;223,2;0,1816
2017-08-17 22:09:46.377;223,3;0,1801
2017-08-17 22:09:46.878;223;0,1802
2017-08-17 22:09:47.378;223,1;0,1813
2017-08-17 22:09:47.876;223;0,1818
2017-08-17 22:09:48.376;223;0,1813
2017-08-17 22:09:48.876;222,9;0,181
2017-08-17 22:09:49.376;223,1;0,1814
2017-08-17 22:09:49.876;222,8;0,1822
2017-08-17 22:09:50.376;223;0,1813
2017-08-17 22:09:50.876;223,2;0,1805
2017-08-17 22:09:51.376;223,2;0,1797
2017-08-17 22:09:51.876;223;0,1805
2017-08-17 22:09:52.377;223,1;0,1808
2017-08-17 22:09:52.876;223,1;0,1805
2017-08-17 22:09:53.376;222,8;0,18
2017-08-17 22:09:53.876;223,1;0,1809
2017-08-17 22:09:54.376;222,8;0,1814
2017-08-17 22:09:54.876;222,8;0,1814
2017-08-17 22:09:55.376;223,2;0,1809
2017-08-17 22:09:55.876;222,9;0,1804
2017-08-17 22:09:56.376;222,9;0,1807
2017-08-17 22:09:56.877;223,2;0,18
2017-08-17 22:09:57.377;222,6;0,1808
2017-08-17 22:09:57.877;222,9;0,18
2017-08-17 22:09:58.377;222,9;0,1801
2017-08-17 22:09:58.877;222,9;0,1811
2017-08-17 22:09:59.377;223;0,1861
2017-08-17 22:09:59.877;223;0,1927
2017-08-17 22:10:00.376;222,9;0,193
2017-08-17 22:10:00.876;222,8;0,1935
2017-08-17 22:10:01.376;223;0,193
2017-08-17 22:10:01.876;223,2;0,1939
2017-08-17 22:10:02.376;222,8;0,1931
2017-08-17 22:10:02.876;222,8;0,1938
2017-08-17 22:10:03.376;223;0,1928
2017-08-17 22:10:03.877;223;0,1936
2017-08-17 22:10:04.378;222,8;0,193
2017-08-17 22:10:04.877;223,2;0,1923
2017-08-17 22:10:05.377;223,2;0,1927
2017-08-17 22:10:05.876;222,9;0,1934
2017-08-17 22:10:06.376;222,6;0,1935
2017-08-17 22:10:06.876;222,9;0,1932
2017-08-17 22:10:07.376;223,3;0,1925
2017-08-17 22:10:07.876;223,1;0,1932
2017-08-17 22:10:08.376;223,1;0,1936
2017-08-17 22:10:08.877;223;0,1932
2017-08-17 22:10:09.377;223,1;0,1944
2017-08-17 22:10:09.877;222,8;0,1924
2017-08-17 22:10:10.376;223;0,1901
2017-08-17 22:10:10.876;223,1;0,1948
2017-08-17 22:10:11.376;223,1;0,1931
2017-08-17 22:10:11.876;222,9;0,1933
2017-08-17 22:10:12.376;223;0,1935
2017-08-17 22:10:12.876;223,1;0,193
2017-08-17 22:10:13.376;222,9;0,1939
2017-08-17 22:10:13.876;223;0,1933
2017-08-17 22:10:14.377;222,9;0,1932
2017-08-17 22:10:14.877;222,7;0,1934
2017-08-17 22:10:15.377;222,6;0,1934
2017-08-17 22:10:15.877;223;0,195
2017-08-17 22:10:16.377;223;0,1938
2017-08-17 22:10:16.877;222,8;0,2671
2017-08-17 22:10:17.377;222,9;0,1929
2017-08-17 22:10:17.876;222,8;0,1922
2017-08-17 22:10:18.376;223,3;0,1928
2017-08-17 22:10:18.876;222,9;0,193
2017-08-17 22:10:19.376;222,9;0,1934
2017-08-17 22:10:19.876;222,8;0,1933
2017-08-17 22:10:20.376;222,8;0,1937
2017-08-17 22:10:20.876;222,8;0,1926
2017-08-17 22:10:21.376;222,8;0,1827
2017-08-17 22:10:21.877;222,8;0,1938
2017-08-17 22:10:22.378;222,9;0,1927
2017-08-17 22:10:22.876;223;0,193
2017-08-17 22:10:23.376;222,9;0,1927
2017-08-17 22:10:23.876;222,6;0,1933
2017-08-17 22:10:24.376;223;0,1944
2017-08-17 22:10:24.876;222,7;0,1921
2017-08-17 22:10:25.376;223;0,1943
2017-08-17 22:10:25.876;222,5;0,1928
2017-08-17 22:10:26.376;222,9;0,1953
2017-08-17 22:10:26.876;223,1;0,1928
2017-08-17 22:10:27.376;222,6;0,1931
2017-08-17 22:10:27.879;222,9;0,1929
2017-08-17 22:10:28.377;222,9;0,1942
2017-08-17 22:10:28.876;223;0,1943
2017-08-17 22:10:29.376;223,1;0,1934
2017-08-17 22:10:29.876;222,9;0,1938
2017-08-17 22:10:30.376;222,6;0,1938
2017-08-17 22:10:30.876;222,7;0,1939
2017-08-17 22:10:31.376;222,9;0,1929
2017-08-17 22:10:31.877;222,8;0,1947
2017-08-17 22:10:32.377;222,9;0,1934
2017-08-17 22:10:32.877;222,9;0,1944
2017-08-17 22:10:33.376;222,6;0,1952
2017-08-17 22:10:33.876;223,1;0,1932
2017-08-17 22:10:34.376;223;0,1945
2017-08-17 22:10:34.876;222,9;0,1939
2017-08-17 22:10:35.376;223;0,193
2017-08-17 22:10:35.876;222,7;0,1952
2017-08-17 22:10:36.376;222,9;0,1952
2017-08-17 22:10:36.876;222,7;0,1938
2017-08-17 22:10:37.376;222,9;0,193
2017-08-17 22:10:37.876;223;0,1937
2017-08-17 22:10:38.376;223,1;0,1945
2017-08-17 22:10:38.876;223;0,193
2017-08-17 22:10:39.376;223;0,1938
2017-08-17 22:10:39.876;223,1;0,1929
2017-08-17 22:10:40.376;222,9;0,1938
2017-08-17 22:10:40.876;222,8;0,1937
2017-08-17 22:10:41.376;223,2;0,1939
2017-08-17 22:10:41.876;223;0,1921
2017-08-17 22:10:42.376;223,2;0,1931
2017-08-17 22:10:42.876;222,8;0,1925
2017-08-17 22:10:43.376;222,9;0,1935
2017-08-17 22:10:43.876;223,2;0,19
2017-08-17 22:10:44.376;222,7;0,1934
2017-08-17 22:10:44.876;223,2;0,1936
2017-08-17 22:10:45.376;222,8;0,1932
2017-08-17 22:10:45.878;223;0,1918
2017-08-17 22:10:46.377;223,2;0,1939
2017-08-17 22:10:46.876;223,1;0,1936
2017-08-17 22:10:47.376;223,2;0,1932
2017-08-17 22:10:47.876;223;0,1935
2017-08-17 22:10:48.376;223,1;0,1949
2017-08-17 22:10:48.876;222,9;0,1928
2017-08-17 22:10:49.377;223,1;0,1933
2017-08-17 22:10:49.877;223,2;0,1921
2017-08-17 22:10:50.377;223;0,1938
2017-08-17 22:10:50.876;223;0,1934
2017-08-17 22:10:51.377;222,9;0,1916
2017-08-17 22:10:51.877;223;0,1927
2017-08-17 22:10:52.377;223,2;0,1926
2017-08-17 22:10:52.877;223;0,1936
2017-08-17 22:10:53.377;223,2;0,1947
2017-08-17 22:10:53.876;223,1;0,1922
2017-08-17 22:10:54.376;223;0,1922
2017-08-17 22:10:54.876;223,1;0,1926
2017-08-17 22:10:55.376;223,2;0,1932
2017-08-17 22:10:55.876;222,7;0,194
2017-08-17 22:10:56.376;222,6;0,1917
2017-08-17 22:10:56.876;222,8;0,1935
2017-08-17 22:10:57.379;223;0,1925
2017-08-17 22:10:57.877;223,1;0,1937
2017-08-17 22:10:58.376;223,3;0,1949
2017-08-17 22:10:58.876;223,2;0,1905
2017-08-17 22:10:59.376;223,3;0,1929
2017-08-17 22:10:59.876;223;0,1812
2017-08-17 22:11:00.376;222,9;0,1802
2017-08-17 22:11:00.876;222,7;0,1823
2017-08-17 22:11:01.376;222,9;0,1829
2017-08-17 22:11:01.876;222,9;0,1811
2017-08-17 22:11:02.376;223,2;0,182
2017-08-17 22:11:02.877;222,8;0,1819
2017-08-17 22:11:03.378;223,3;0,1832
2017-08-17 22:11:03.877;223,2;0,1805
2017-08-17 22:11:04.376;223;0,1814
2017-08-17 22:11:04.876;223;0,1812
2017-08-17 22:11:05.376;223;0,1842
2017-08-17 22:11:05.876;223,1;0,1805
2017-08-17 22:11:06.376;223;0,1819
2017-08-17 22:11:06.877;222,8;0,1802
2017-08-17 22:11:07.377;222,9;0,1815
2017-08-17 22:11:07.877;222,9;0,1798
2017-08-17 22:11:08.377;223,2;0,1797
2017-08-17 22:11:08.882;223;0,18
2017-08-17 22:11:09.379;223,2;0,1798
2017-08-17 22:11:09.877;223;0,1816
2017-08-17 22:11:10.377;223,1;0,1799
2017-08-17 22:11:10.877;223,1;0,1812
2017-08-17 22:11:11.376;222,9;0,1826
2017-08-17 22:11:11.876;223,1;0,1795
2017-08-17 22:11:12.376;222,9;0,1843
2017-08-17 22:11:12.876;222,9;0,1811
2017-08-17 22:11:13.376;222,9;0,1806
2017-08-17 22:11:13.876;222,8;0,1808
2017-08-17 22:11:14.376;223;0,1811
2017-08-17 22:11:14.877;223;0,1807
2017-08-17 22:11:15.377;222,7;0,1806
2017-08-17 22:11:15.877;222,9;0,1806
2017-08-17 22:11:16.377;222,5;0,1788
2017-08-17 22:11:16.876;222,9;0,1807
2017-08-17 22:11:17.376;222,9;0,1799
2017-08-17 22:11:17.876;223;0,1802
2017-08-17 22:11:18.376;222,8;0,1813
2017-08-17 22:11:18.876;222,8;0,1811
2017-08-17 22:11:19.376;222,9;0,1819
2017-08-17 22:11:19.876;222,9;0,195
2017-08-17 22:11:20.376;222,7;0,1964
2017-08-17 22:11:20.876;222,9;0,1942
2017-08-17 22:11:21.376;222,7;0,1946
2017-08-17 22:11:21.877;222,7;0,1941
2017-08-17 22:11:22.377;222,9;0,1953
2017-08-17 22:11:22.876;222,7;0,1942
2017-08-17 22:11:23.376;223;0,1954
2017-08-17 22:11:23.876;222,9;0,193
2017-08-17 22:11:24.377;223;0,1958
2017-08-17 22:11:24.877;222,8;0,1935
2017-08-17 22:11:25.377;222,8;0,1963
2017-08-17 22:11:25.877;223,1;0,1942
2017-08-17 22:11:26.377;222,6;0,1968
2017-08-17 22:11:26.877;222,6;0,1937
2017-08-17 22:11:27.377;222,9;0,1981
2017-08-17 22:11:27.876;222,8;0,1937
2017-08-17 22:11:28.376;222,7;0,1994
2017-08-17 22:11:28.876;222,9;0,1941
2017-08-17 22:11:29.376;222,8;0,1993
2017-08-17 22:11:29.876;223,1;0,1936
2017-08-17 22:11:30.376;222,7;0,2003
2017-08-17 22:11:30.876;223;0,1934
2017-08-17 22:11:31.376;222,9;0,1934
2017-08-17 22:11:31.876;223;0,1945
2017-08-17 22:11:32.379;222,9;0,1928
2017-08-17 22:11:32.877;223;0,1946
2017-08-17 22:11:33.377;223,1;0,1987
2017-08-17 22:11:33.877;223,1;0,1932
2017-08-17 22:11:34.376;223,1;0,1938
2017-08-17 22:11:34.876;223,2;0,1947
2017-08-17 22:11:35.376;223,1;0,1937
2017-08-17 22:11:35.876;223;0,1945
2017-08-17 22:11:36.376;223,2;0,1946
2017-08-17 22:11:36.876;223;0,1953
2017-08-17 22:11:37.376;222,9;0,1939
2017-08-17 22:11:37.877;223,1;0,1932
2017-08-17 22:11:38.377;223;0,194
2017-08-17 22:11:38.877;223,2;0,1933
2017-08-17 22:11:39.376;223,3;0,1947
2017-08-17 22:11:39.876;223;0,1944
2017-08-17 22:11:40.376;223,1;0,1982
2017-08-17 22:11:40.876;223;0,1932
2017-08-17 22:11:41.377;223;0,196
2017-08-17 22:11:41.877;223,2;0,1946
2017-08-17 22:11:42.377;223,5;0,1963
2017-08-17 22:11:42.877;223;0,1931
2017-08-17 22:11:43.376;223;0,1968
2017-08-17 22:11:43.876;223,1;0,1945
2017-08-17 22:11:44.376;222,9;0,1951
2017-08-17 22:11:44.876;223,2;0,1933
2017-08-17 22:11:45.376;223,3;0,1948
2017-08-17 22:11:45.876;223,3;0,193
2017-08-17 22:11:46.376;223,3;0,195
2017-08-17 22:11:46.876;223,1;0,1936
2017-08-17 22:11:47.376;223,2;0,1932
2017-08-17 22:11:47.876;223;0,1938
2017-08-17 22:11:48.376;223;0,1942
2017-08-17 22:11:48.876;223,4;0,1953
2017-08-17 22:11:49.376;223,3;0,1939
2017-08-17 22:11:49.876;223,1;0,1954
2017-08-17 22:11:50.376;223;0,1934
2017-08-17 22:11:50.876;222,9;0,1921
2017-08-17 22:11:51.376;222,9;0,1925
2017-08-17 22:11:51.876;223,2;0,194
2017-08-17 22:11:52.376;223,2;0,1929
2017-08-17 22:11:52.876;223,1;0,1926
2017-08-17 22:11:53.376;223,1;0,192
2017-08-17 22:11:53.876;223,2;0,1929
2017-08-17 22:11:54.376;223;0,1923
2017-08-17 22:11:54.876;222,8;0,1927
2017-08-17 22:11:55.376;222,8;0,1918
2017-08-17 22:11:55.876;223,1;0,1916
2017-08-17 22:11:56.377;223,2;0,1907
2017-08-17 22:11:56.879;222,9;0,1916
2017-08-17 22:11:57.376;223,2;0,1917
2017-08-17 22:11:57.876;223,1;0,1931
2017-08-17 22:11:58.376;222,9;0,1921
2017-08-17 22:11:58.877;222,9;0,1921
2017-08-17 22:11:59.377;222,9;0,1931
2017-08-17 22:11:59.877;223;0,1929
2017-08-17 22:12:00.377;223;0,1927
2017-08-17 22:12:00.876;223,1;0,1917
2017-08-17 22:12:01.376;222,9;0,1918
2017-08-17 22:12:01.876;222,8;0,1923
2017-08-17 22:12:02.376;223;0,1932
2017-08-17 22:12:02.877;223,2;0,1917
2017-08-17 22:12:03.377;222,9;0,1913
2017-08-17 22:12:03.877;223,1;0,1928
2017-08-17 22:12:04.377;223,1;0,1922
2017-08-17 22:12:04.876;222,9;0,1925
2017-08-17 22:12:05.376;223;0,1928
2017-08-17 22:12:05.876;222,7;0,1912
2017-08-17 22:12:06.376;223,1;0,1922
2017-08-17 22:12:06.876;223,1;0,1931
2017-08-17 22:12:07.376;223,3;0,1932
2017-08-17 22:12:07.876;223,6;0,1912
2017-08-17 22:12:08.377;223,2;0,1913
2017-08-17 22:12:08.877;223,2;0,1915
2017-08-17 22:12:09.377;223,2;0,1916
2017-08-17 22:12:09.877;223,2;0,1962
2017-08-17 22:12:10.376;223,5;0,1908
2017-08-17 22:12:10.876;223,4;0,1933
2017-08-17 22:12:11.376;223,8;0,1909
2017-08-17 22:12:11.876;223,3;0,1918
2017-08-17 22:12:12.376;223,3;0,193
2017-08-17 22:12:12.876;223,2;0,1925
2017-08-17 22:12:13.376;223,3;0,1925
2017-08-17 22:12:13.876;223,2;0,1919
2017-08-17 22:12:14.376;223,2;0,194
2017-08-17 22:12:14.876;223,3;0,1945
2017-08-17 22:12:15.376;223,2;0,1916
2017-08-17 22:12:15.876;223,4;0,1932
2017-08-17 22:12:16.377;223,2;0,192
2017-08-17 22:12:16.877;223,2;0,1924
2017-08-17 22:12:17.377;223,1;0,1921
2017-08-17 22:12:17.877;223,3;0,1933
2017-08-17 22:12:18.377;223,2;0,1924
2017-08-17 22:12:18.876;223,4;0,1919
2017-08-17 22:12:19.376;223;0,274
2017-08-17 22:12:19.876;223,1;0,1779
2017-08-17 22:12:20.379;223,2;0,1819
2017-08-17 22:12:20.878;223,1;0,1815
2017-08-17 22:12:21.378;223,1;0,1804
2017-08-17 22:12:21.877;223,3;0,1804
2017-08-17 22:12:22.376;223,1;0,1813
2017-08-17 22:12:22.876;223,2;0,1818
2017-08-17 22:12:23.376;223,1;0,1813
2017-08-17 22:12:23.876;222,8;0,1794
2017-08-17 22:12:24.376;222,7;0,1806
2017-08-17 22:12:24.876;223;0,1807
2017-08-17 22:12:25.376;223;0,18
2017-08-17 22:12:25.876;223,1;0,1798
2017-08-17 22:12:26.378;223;0,1785
2017-08-17 22:12:26.877;222,9;0,1821
2017-08-17 22:12:27.376;222,8;0,1803
2017-08-17 22:12:27.876;222,9;0,1808
2017-08-17 22:12:28.376;223,1;0,1806
2017-08-17 22:12:28.876;223;0,18
2017-08-17 22:12:29.376;223,1;0,1802
2017-08-17 22:12:29.876;222,9;0,1801
2017-08-17 22:12:30.376;223,2;0,1807
2017-08-17 22:12:30.876;222,9;0,1804
2017-08-17 22:12:31.376;223,1;0,1804
2017-08-17 22:12:31.876;222,8;0,1799
2017-08-17 22:12:32.376;223;0,1804
2017-08-17 22:12:32.876;223,2;0,1795
2017-08-17 22:12:33.376;222,8;0,1808
2017-08-17 22:12:33.877;222,9;0,1808
2017-08-17 22:12:34.377;223;0,18
2017-08-17 22:12:34.877;223,1;0,1796
2017-08-17 22:12:35.377;223,2;0,1801
2017-08-17 22:12:35.877;222,8;0,18
2017-08-17 22:12:36.377;223,2;0,1801
2017-08-17 22:12:36.877;223,2;0,1805
2017-08-17 22:12:37.376;223;0,1789
2017-08-17 22:12:37.876;223;0,1802
2017-08-17 22:12:38.376;223,2;0,1806
2017-08-17 22:12:38.876;222,9;0,1792
2017-08-17 22:12:39.376;223;0,1806
2017-08-17 22:12:39.876;223,2;0,2748
2017-08-17 22:12:40.376;223,3;0,1879
2017-08-17 22:12:40.876;223,1;0,1877
2017-08-17 22:12:41.376;223,1;0,1879
2017-08-17 22:12:41.876;223,3;0,1865
2017-08-17 22:12:42.376;223,2;0,1881
2017-08-17 22:12:42.877;223,1;0,1872
2017-08-17 22:12:43.377;223,2;0,1876
2017-08-17 22:12:43.877;223,2;0,1877
2017-08-17 22:12:44.376;222,9;0,1865
2017-08-17 22:12:44.876;223,2;0,1878
2017-08-17 22:12:45.376;223;0,1877
2017-08-17 22:12:45.876;223,3;0,1866
2017-08-17 22:12:46.376;223,1;0,1891
2017-08-17 22:12:46.876;223,3;0,1886
2017-08-17 22:12:47.376;223,2;0,1892
2017-08-17 22:12:47.876;223,1;0,1871
2017-08-17 22:12:48.376;223,2;0,1878
2017-08-17 22:12:48.876;223,2;0,1873
2017-08-17 22:12:49.376;223,2;0,187
2017-08-17 22:12:49.876;223;0,1902
2017-08-17 22:12:50.376;223,3;0,1856
2017-08-17 22:12:50.876;223,2;0,1878
2017-08-17 22:12:51.377;223,1;0,1887
2017-08-17 22:12:51.877;223,1;0,1873
2017-08-17 22:12:52.377;223,1;0,1878
2017-08-17 22:12:52.877;223,1;0,1891
2017-08-17 22:12:53.377;223;0,188
2017-08-17 22:12:53.877;223,1;0,1868
2017-08-17 22:12:54.377;223,3;0,1865
2017-08-17 22:12:54.876;223,1;0,1882
2017-08-17 22:12:55.376;223;0,1879
2017-08-17 22:12:55.876;223,3;0,1882
2017-08-17 22:12:56.376;223,4;0,1871
2017-08-17 22:12:56.876;223,3;0,1884
2017-08-17 22:12:57.376;223,1;0,1877
2017-08-17 22:12:57.876;223;0,1876
2017-08-17 22:12:58.376;223;0,1878
2017-08-17 22:12:58.876;223,1;0,1875
