equipment;device;operation;reqsize;cache;repetition;measurement;freq0;freq1;freq2;freq3;freq4;freq5;freq6;freq7
pc;ssd2;read;4096;0;6;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;6;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;6;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;6;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;6;34;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;22;2000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;26;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;29;3000;2000;3000;2000;3000;2000;3000;3000
pc;ssd2;write;4096;0;2;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;38;2000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;write;4096;0;2;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;40;3000;2000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;2;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;42;2000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;44;2000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;47;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;48;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;2;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;58;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;59;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;2;60;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;1;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;2;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;7;3000;3000;1000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;11;3000;2000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;14;3000;2000;2000;2000;3000;3000;3000;2000
pc;ssd2;read;4096;0;2;15;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;4096;0;2;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;18;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;4096;0;2;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;20;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;21;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;25;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;27;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;28;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;4096;0;2;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;30;2000;3000;2000;3000;3000;3000;2000;3000
pc;ssd2;read;4096;0;2;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;33;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;2;34;3000;3000;2000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;4;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;2;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;4;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;32;0;4;5;3000;2000;2000;2000;3000;3000;2000;2000
pc;ssd2;write;32;0;4;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;10;3000;2000;1000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;12;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;15;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;20;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;22;1000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;26;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;29;3000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;32;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;37;3000;2000;3000;2000;3000;2000;3000;3000
pc;ssd2;write;32;0;4;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;40;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;48;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;53;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;4;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;55;2000;2000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;56;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;32;0;4;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;58;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;59;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;32;0;4;60;2000;3000;2000;3000;3000;3000;2000;3000
pc;ssd2;read;32;0;4;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;3;3000;3000;2000;3000;2000;3000;2000;3000
pc;ssd2;read;32;0;4;4;3000;3000;3000;3000;2000;2000;3000;2000
pc;ssd2;read;32;0;4;5;3000;3000;2000;3000;2000;3000;2000;3000
pc;ssd2;read;32;0;4;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;7;3000;3000;3000;2000;2000;2000;3000;3000
pc;ssd2;read;32;0;4;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;9;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;10;2000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;13;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;14;2000;3000;2000;2000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;15;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;4;16;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;17;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;19;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;4;20;3000;3000;2000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;21;3000;3000;2000;2000;2000;3000;3000;2000
pc;ssd2;read;32;0;4;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;23;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;24;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;4;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;28;3000;3000;2000;2000;2000;3000;2000;3000
pc;ssd2;read;32;0;4;29;2000;2000;894;1000;964;2000;931;3000
pc;ssd2;read;32;0;4;30;3000;2000;2000;3000;3000;1000;2000;2000
pc;ssd2;read;32;0;4;31;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;4;32;3000;3000;3000;2000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;33;3000;3000;1000;1000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;34;3000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;32;0;4;35;3000;2000;2000;3000;3000;3000;2000;3000
pc;ssd2;read;32;0;4;36;3000;2000;3000;3000;2000;2000;3000;2000
pc;ssd2;read;32;0;4;37;3000;2000;2000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;38;2000;3000;3000;3000;3000;2000;3000;3000
pc;ssd2;read;32;0;4;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;40;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;42;3000;3000;2000;2000;2000;3000;2000;4000
pc;ssd2;read;32;0;4;43;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;4;44;3000;3000;3000;3000;3000;2000;3000;2000
pc;ssd2;read;32;0;4;45;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;46;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;47;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;48;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;read;32;0;4;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;53;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;read;32;0;4;54;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;58;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;59;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;60;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;read;32;0;4;61;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;3;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;1;3000;2000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;2;3000;3000;3000;3000;2000;3000;2000;3000
pc;ssd2;write;4096;0;3;3;3000;3000;2000;3000;2000;2000;2000;3000
pc;ssd2;write;4096;0;3;4;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;3;5;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;7;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;3;8;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;13;3000;2000;3000;2000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;15;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;16;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;3;17;3000;3000;3000;3000;3000;3000;3000;2000
pc;ssd2;write;4096;0;3;18;3000;3000;3000;3000;3000;3000;2000;2000
pc;ssd2;write;4096;0;3;19;3000;3000;2000;2000;2000;2000;3000;2000
pc;ssd2;write;4096;0;3;20;3000;3000;3000;3000;2000;3000;3000;3000
pc;ssd2;write;4096;0;3;21;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;22;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;24;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;25;2000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;26;2000;2000;3000;2000;2000;3000;3000;3000
pc;ssd2;write;4096;0;3;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;28;3000;2000;2000;2000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;29;2000;3000;3000;3000;2000;3000;2000;3000
pc;ssd2;write;4096;0;3;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;31;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;32;3000;3000;3000;3000;3000;1000;2000;3000
pc;ssd2;write;4096;0;3;33;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;34;2000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;35;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;37;3000;3000;3000;1000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;38;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;40;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;41;2000;3000;2000;3000;3000;2000;2000;3000
pc;ssd2;write;4096;0;3;42;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;44;3000;3000;2000;2000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;45;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;46;3000;3000;2000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;49;2000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;51;2000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;52;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;53;3000;3000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;54;3000;3000;3000;3000;2000;2000;3000;3000
pc;ssd2;write;4096;0;3;55;3000;2000;3000;3000;3000;3000;2000;3000
pc;ssd2;write;4096;0;3;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;57;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;58;3000;3000;2000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;59;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;3;60;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;23;3000;3000;3000;2000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;read;4096;0;3;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;0;3000;2000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;ssd2;write;4096;0;4;6;3000;3000;3000;3000;3000;3000;3000;3000
