equipment;device;operation;reqsize;cache;repetition;measurement;freq0;freq1;freq2;freq3;freq4;freq5;freq6;freq7
pc;hdd1;write;32;0;4;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;41;2000;2000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;4;57;2000;3000;3000;3000;3000;2000;3000;3000
pc;hdd1;write;32;0;4;58;900;1000;2000;1000;898;904;2000;903
pc;hdd1;write;32;0;4;59;1000;1000;2000;1000;1000;1000;1000;807
pc;hdd1;write;32;0;4;60;885;994;2000;1000;997;819;1000;1000
pc;hdd1;write;32;0;4;61;3000;1000;3000;3000;3000;2000;1000;2000
pc;hdd1;read;32;0;4;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;1;3000;3000;3000;3000;1000;3000;3000;3000
pc;hdd1;read;32;0;4;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;4;55;4000;4000;4000;3000;4000;3000;4000;3000
pc;hdd1;read;32;0;4;56;2000;3000;3000;2000;2000;3000;3000;2000
pc;hdd1;read;32;0;4;57;3000;2000;2000;2000;3000;2000;2000;2000
pc;hdd1;read;32;0;4;58;928;1000;2000;2000;897;1000;2000;2000
pc;hdd1;read;32;0;4;59;900;907;1000;1000;804;1000;2000;909
pc;hdd1;read;32;0;4;60;3000;2000;2000;2000;2000;2000;1000;2000
pc;hdd1;write;32;0;8;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;2;4000;4000;3000;3000;4000;4000;4000;3000
pc;hdd1;write;32;0;8;3;4000;3000;3000;3000;3000;4000;3000;3000
pc;hdd1;write;32;0;8;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;26;3000;1000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;32;0;8;53;2000;3000;2000;3000;2000;3000;2000;2000
pc;hdd1;write;32;0;8;54;3000;3000;3000;3000;3000;2000;3000;3000
pc;hdd1;write;32;0;8;55;3000;3000;3000;3000;3000;2000;3000;3000
pc;hdd1;write;32;0;8;56;2000;3000;3000;3000;2000;3000;3000;3000
pc;hdd1;write;32;0;8;57;1000;869;1000;2000;1000;1000;2000;3000
pc;hdd1;write;32;0;8;58;880;884;1000;983;998;2000;2000;1000
pc;hdd1;write;32;0;8;59;978;1000;816;887;900;1000;2000;1000
pc;hdd1;write;32;0;8;60;1000;1000;1000;1000;1000;1000;970;1000
pc;hdd1;read;32;0;8;0;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;1;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;2;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;3;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;4;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;6;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;7;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;8;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;9;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;10;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;12;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;13;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;14;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;15;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;16;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;17;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;18;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;19;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;20;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;21;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;22;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;23;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;24;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;25;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;26;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;27;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;28;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;29;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;30;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;31;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;32;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;34;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;35;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;36;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;37;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;38;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;39;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;40;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;41;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;42;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;43;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;44;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;45;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;46;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;47;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;48;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;49;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;50;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;51;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;52;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;53;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;54;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;55;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;32;0;8;57;3000;3000;3000;2000;2000;3000;3000;3000
pc;hdd1;read;32;0;8;58;2000;2000;3000;2000;2000;2000;3000;2000
pc;hdd1;read;32;0;8;59;2000;3000;3000;3000;3000;3000;2000;2000
pc;hdd1;read;32;0;8;60;3000;2000;3000;2000;2000;2000;2000;2000
pc;hdd1;read;32;0;8;61;2000;1000;3000;1000;1000;1000;3000;3000
pc;hdd1;write;4096;0;7;0;1000;1000;1000;1000;822;813;857;1000
pc;hdd1;write;4096;0;7;1;2000;3000;3000;2000;3000;2000;2000;1000
pc;hdd1;write;4096;0;7;2;2000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;3;3000;2000;3000;3000;2000;3000;2000;3000
pc;hdd1;write;4096;0;7;4;2000;3000;2000;2000;3000;2000;3000;2000
pc;hdd1;write;4096;0;7;5;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;6;3000;3000;1000;2000;3000;3000;2000;3000
pc;hdd1;write;4096;0;7;7;3000;2000;2000;2000;2000;2000;3000;3000
pc;hdd1;write;4096;0;7;8;1000;3000;818;2000;2000;1000;810;2000
pc;hdd1;write;4096;0;7;9;2000;2000;2000;1000;2000;845;1000;1000
pc;hdd1;write;4096;0;7;10;3000;2000;2000;2000;2000;1000;3000;1000
pc;hdd1;write;4096;0;7;11;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;12;3000;2000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;13;3000;3000;3000;3000;2000;3000;2000;3000
pc;hdd1;write;4096;0;7;14;2000;3000;3000;863;992;3000;963;1000
pc;hdd1;write;4096;0;7;15;3000;3000;3000;3000;3000;2000;3000;3000
pc;hdd1;write;4096;0;7;16;2000;1000;2000;1000;1000;2000;1000;2000
pc;hdd1;write;4096;0;7;17;899;1000;3000;823;909;2000;2000;3000
pc;hdd1;write;4096;0;7;18;2000;1000;1000;1000;1000;2000;1000;3000
pc;hdd1;write;4096;0;7;19;2000;1000;3000;3000;2000;1000;1000;1000
pc;hdd1;write;4096;0;7;20;3000;3000;3000;3000;3000;1000;3000;3000
pc;hdd1;write;4096;0;7;21;3000;3000;1000;1000;3000;3000;1000;3000
pc;hdd1;write;4096;0;7;22;1000;1000;991;1000;1000;3000;1000;3000
pc;hdd1;write;4096;0;7;23;1000;3000;1000;1000;1000;3000;3000;1000
pc;hdd1;write;4096;0;7;24;3000;2000;3000;1000;3000;3000;2000;2000
pc;hdd1;write;4096;0;7;25;1000;3000;1000;1000;2000;3000;3000;2000
pc;hdd1;write;4096;0;7;26;3000;3000;3000;3000;2000;3000;3000;2000
pc;hdd1;write;4096;0;7;27;2000;3000;3000;3000;3000;2000;2000;3000
pc;hdd1;write;4096;0;7;28;1000;2000;934;2000;995;1000;1000;2000
pc;hdd1;write;4096;0;7;29;2000;3000;3000;1000;2000;1000;3000;1000
pc;hdd1;write;4096;0;7;30;3000;3000;2000;2000;3000;2000;3000;3000
pc;hdd1;write;4096;0;7;31;1000;3000;1000;1000;2000;1000;2000;1000
pc;hdd1;write;4096;0;7;32;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;33;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;34;3000;3000;2000;2000;2000;3000;2000;3000
pc;hdd1;write;4096;0;7;35;900;936;816;1000;2000;2000;1000;908
pc;hdd1;write;4096;0;7;36;2000;3000;3000;1000;3000;2000;3000;2000
pc;hdd1;write;4096;0;7;37;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;write;4096;0;7;38;800;2000;800;2000;806;3000;1000;1000
pc;hdd1;write;4096;0;7;39;3000;1000;3000;3000;3000;2000;2000;1000
pc;hdd1;write;4096;0;7;40;2000;3000;3000;3000;2000;2000;2000;2000
pc;hdd1;write;4096;0;7;41;3000;3000;3000;2000;3000;2000;3000;2000
pc;hdd1;write;4096;0;7;42;1000;1000;807;1000;1000;2000;1000;1000
pc;hdd1;write;4096;0;7;43;3000;2000;3000;2000;3000;1000;2000;3000
pc;hdd1;write;4096;0;7;44;2000;2000;1000;2000;1000;1000;2000;3000
pc;hdd1;write;4096;0;7;45;3000;1000;1000;1000;3000;2000;1000;1000
pc;hdd1;write;4096;0;7;46;1000;1000;1000;1000;3000;2000;1000;3000
pc;hdd1;write;4096;0;7;47;921;844;881;1000;805;1000;1000;1000
pc;hdd1;write;4096;0;7;48;3000;3000;1000;1000;1000;2000;1000;2000
pc;hdd1;write;4096;0;7;49;1000;3000;3000;2000;2000;2000;2000;2000
pc;hdd1;write;4096;0;7;50;2000;1000;1000;2000;2000;2000;1000;2000
pc;hdd1;write;4096;0;7;51;2000;2000;1000;2000;2000;3000;3000;827
pc;hdd1;write;4096;0;7;52;2000;1000;2000;1000;1000;2000;2000;1000
pc;hdd1;write;4096;0;7;53;987;3000;952;900;899;2000;2000;3000
pc;hdd1;write;4096;0;7;54;3000;3000;1000;3000;1000;2000;3000;3000
pc;hdd1;write;4096;0;7;55;3000;3000;2000;2000;2000;3000;2000;1000
pc;hdd1;write;4096;0;7;56;3000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;write;4096;0;7;57;1000;1000;2000;3000;1000;2000;1000;3000
pc;hdd1;write;4096;0;7;58;1000;827;2000;2000;998;2000;1000;3000
pc;hdd1;write;4096;0;7;59;1000;925;1000;1000;1000;1000;1000;1000
pc;hdd1;write;4096;0;7;60;1000;915;1000;1000;1000;1000;1000;2000
pc;hdd1;read;4096;0;7;0;923;1000;1000;1000;1000;1000;2000;1000
pc;hdd1;read;4096;0;7;1;2000;2000;1000;3000;2000;1000;3000;2000
pc;hdd1;read;4096;0;7;2;2000;3000;3000;2000;2000;3000;3000;2000
pc;hdd1;read;4096;0;7;3;1000;1000;2000;1000;1000;1000;1000;2000
pc;hdd1;read;4096;0;7;4;922;1000;2000;1000;1000;820;2000;802
pc;hdd1;read;4096;0;7;5;3000;2000;2000;1000;3000;1000;1000;2000
pc;hdd1;read;4096;0;7;6;1000;2000;1000;1000;827;3000;3000;945
pc;hdd1;read;4096;0;7;7;1000;856;1000;1000;1000;1000;1000;2000
pc;hdd1;read;4096;0;7;8;2000;3000;3000;2000;3000;2000;2000;2000
pc;hdd1;read;4096;0;7;9;891;1000;2000;942;900;995;2000;2000
pc;hdd1;read;4096;0;7;10;800;840;1000;1000;1000;2000;1000;931
pc;hdd1;read;4096;0;7;11;1000;1000;1000;1000;1000;1000;1000;2000
pc;hdd1;read;4096;0;7;12;800;800;1000;861;807;884;919;1000
pc;hdd1;read;4096;0;7;13;3000;2000;1000;1000;3000;1000;2000;1000
pc;hdd1;read;4096;0;7;14;1000;1000;1000;1000;1000;1000;958;1000
pc;hdd1;read;4096;0;7;15;3000;2000;3000;2000;3000;3000;1000;2000
pc;hdd1;read;4096;0;7;16;3000;2000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;4096;0;7;17;2000;3000;3000;3000;3000;3000;3000;3000
pc;hdd1;read;4096;0;7;18;3000;3000;2000;3000;3000;3000;2000;3000
pc;hdd1;read;4096;0;7;19;3000;3000;2000;3000;2000;2000;3000;3000
pc;hdd1;read;4096;0;7;20;3000;2000;3000;2000;3000;3000;2000;3000
pc;hdd1;read;4096;0;7;21;3000;3000;3000;2000;3000;3000;3000;3000
pc;hdd1;read;4096;0;7;22;3000;3000;3000;2000;2000;2000;2000;3000
pc;hdd1;read;4096;0;7;23;3000;3000;2000;3000;3000;2000;3000;2000
pc;hdd1;read;4096;0;7;24;2000;2000;3000;2000;3000;3000;3000;3000
pc;hdd1;read;4096;0;7;25;825;1000;1000;2000;897;1000;1000;911
pc;hdd1;read;4096;0;7;26;3000;3000;1000;3000;3000;1000;1000;1000
pc;hdd1;read;4096;0;7;27;3000;3000;3000;2000;2000;1000;2000;2000
pc;hdd1;read;4096;0;7;28;1000;1000;1000;3000;1000;2000;875;2000
pc;hdd1;read;4096;0;7;29;1000;2000;1000;2000;914;3000;2000;1000
pc;hdd1;read;4096;0;7;30;3000;3000;2000;2000;3000;1000;2000;3000
pc;hdd1;read;4096;0;7;31;1000;3000;2000;2000;1000;2000;1000;2000
pc;hdd1;read;4096;0;7;32;3000;1000;1000;2000;3000;2000;1000;3000
pc;hdd1;read;4096;0;7;33;824;1000;2000;2000;800;3000;2000;1000
pc;hdd1;read;4096;0;7;34;3000;2000;3000;1000;3000;3000;2000;2000
pc;hdd1;read;4096;0;7;35;3000;3000;2000;3000;3000;1000;3000;2000
pc;hdd1;read;4096;0;7;36;3000;2000;3000;3000;3000;3000;2000;3000
pc;hdd1;read;4096;0;7;37;890;2000;1000;3000;810;891;2000;815
pc;hdd1;read;4096;0;7;38;2000;3000;2000;3000;2000;2000;2000;2000
pc;hdd1;read;4096;0;7;39;2000;2000;2000;2000;2000;3000;3000;2000
pc;hdd1;read;4096;0;7;40;3000;3000;3000;2000;3000;2000;3000;3000
pc;hdd1;read;4096;0;7;41;2000;2000;2000;2000;2000;3000;3000;3000
pc;hdd1;read;4096;0;7;42;3000;3000;1000;3000;3000;3000;1000;1000
pc;hdd1;read;4096;0;7;43;3000;3000;3000;3000;3000;1000;3000;1000
pc;hdd1;read;4096;0;7;44;3000;2000;2000;2000;3000;1000;3000;2000
pc;hdd1;read;4096;0;7;45;2000;1000;2000;3000;2000;3000;3000;818
pc;hdd1;read;4096;0;7;46;3000;3000;3000;3000;3000;3000;3000;2000
pc;hdd1;read;4096;0;7;47;3000;2000;2000;3000;3000;3000;3000;2000
pc;hdd1;read;4096;0;7;48;3000;2000;2000;3000;2000;1000;1000;2000
pc;hdd1;read;4096;0;7;49;1000;904;1000;3000;1000;2000;1000;1000
pc;hdd1;read;4096;0;7;50;2000;2000;1000;1000;2000;3000;3000;2000
pc;hdd1;read;4096;0;7;51;2000;1000;1000;1000;1000;2000;1000;2000
pc;hdd1;read;4096;0;7;52;1000;924;1000;800;1000;1000;1000;1000
pc;hdd1;read;4096;0;7;53;1000;2000;2000;1000;1000;1000;2000;2000
pc;hdd1;read;4096;0;7;54;2000;2000;3000;2000;2000;3000;3000;2000
pc;hdd1;read;4096;0;7;55;2000;2000;3000;4000;4000;2000;4000;3000
pc;hdd1;read;4096;0;7;56;3000;3000;3000;3000;3000;3000;4000;3000
pc;hdd1;read;4096;0;7;57;3000;2000;2000;3000;3000;3000;3000;2000
pc;hdd1;read;4096;0;7;58;2000;2000;3000;1000;1000;3000;2000;3000
