equipment;device;operation;reqsize;cache;repetition;measurement;rms1;rms2
PC;SSD2;read;32;0;3;45;221.3;0.2153
PC;SSD2;read;32;0;3;46;221.1;0.2011
PC;SSD2;read;32;0;3;47;221.3;0.2213
PC;SSD2;read;32;0;3;48;221.0;0.2073
PC;SSD2;read;32;0;3;49;220.9;0.2271
PC;SSD2;read;32;0;3;50;221.1;0.2268
PC;SSD2;read;32;0;3;51;221.3;0.227
PC;SSD2;read;32;0;3;52;221.2;0.2276
PC;SSD2;read;32;0;3;53;221.1;0.2273
PC;SSD2;read;32;0;3;54;221.1;0.2276
PC;SSD2;read;32;0;3;55;221.1;0.2263
PC;SSD2;read;32;0;3;56;220.8;0.227
PC;SSD2;read;32;0;3;57;221.3;0.2266
PC;SSD2;read;32;0;3;58;221.5;0.2268
PC;SSD2;read;32;0;3;59;221.1;0.211
PC;SSD2;read;32;0;3;60;221.1;0.2266
PC;SSD2;read;32;0;3;61;221.1;0.2227
PC;SSD2;read;32;0;3;62;221.3;0.2263
PC;SSD2;read;32;0;3;63;221.2;0.2264
PC;SSD2;read;32;0;3;64;221.4;0.2084
PC;SSD2;read;32;0;3;65;221.1;0.2261
PC;SSD2;read;32;0;3;66;221.0;0.2254
PC;SSD2;read;32;0;3;67;221.2;0.2174
PC;SSD2;read;32;0;3;68;221.1;0.2047
PC;SSD2;read;32;0;3;69;221.1;0.2277
PC;SSD2;read;32;0;3;70;221.5;0.2261
PC;SSD2;read;32;0;3;71;220.9;0.227
PC;SSD2;read;32;0;3;72;221.1;0.2083
PC;SSD2;read;32;0;3;73;220.9;0.2297
PC;SSD2;read;32;0;3;74;221.0;0.2072
PC;SSD2;read;32;0;3;75;220.9;0.2283
PC;SSD2;read;32;0;3;76;221.0;0.2271
PC;SSD2;read;32;0;3;77;220.9;0.2254
PC;SSD2;read;32;0;3;78;221.1;0.2268
PC;SSD2;read;32;0;3;79;220.9;0.2266
PC;SSD2;read;32;0;3;80;221.2;0.2274
PC;SSD2;read;32;0;3;81;221.0;0.2286
PC;SSD2;read;32;0;3;82;221.2;0.2251
PC;SSD2;read;32;0;3;83;221.6;0.2254
PC;SSD2;read;32;0;3;84;221.7;0.2262
PC;SSD2;read;32;0;3;85;221.6;0.2262
PC;SSD2;read;32;0;3;86;221.3;0.2063
PC;SSD2;read;32;0;3;87;221.3;0.2269
PC;SSD2;read;32;0;3;88;221.4;0.2272
PC;SSD2;read;32;0;3;89;221.3;0.2257
PC;SSD2;read;32;0;3;90;221.3;0.2711
PC;SSD2;read;32;0;3;91;221.4;0.2267
PC;SSD2;read;32;0;3;92;221.3;0.2202
PC;SSD2;read;32;0;3;93;221.5;0.2267
PC;SSD2;read;32;0;3;94;221.8;0.2286
PC;SSD2;read;32;0;3;95;221.6;0.2194
PC;SSD2;read;32;0;3;96;221.2;0.2236
PC;SSD2;read;32;0;3;97;221.5;0.2225
PC;SSD2;read;32;0;3;98;221.8;0.2273
PC;SSD2;read;32;0;3;99;221.7;0.2029
PC;SSD2;read;32;0;3;100;221.6;0.2249
PC;SSD2;read;32;0;3;101;221.5;0.2264
PC;SSD2;read;32;0;3;102;221.4;0.2775
PC;SSD2;read;32;0;3;103;221.5;0.224
PC;SSD2;read;32;0;3;104;221.6;0.2265
PC;SSD2;read;32;0;3;105;221.2;0.2265
PC;SSD2;read;32;0;3;106;221.5;0.2259
PC;SSD2;read;32;0;3;107;221.4;0.2274
PC;SSD2;read;32;0;3;108;221.4;0.2088
PC;SSD2;read;32;0;3;109;221.6;0.2253
PC;SSD2;read;32;0;3;110;221.4;0.2283
PC;SSD2;read;32;0;3;111;221.5;0.2246
PC;SSD2;read;32;0;3;112;221.3;0.2272
PC;SSD2;read;32;0;3;113;221.2;0.227
PC;SSD2;read;32;0;3;114;221.4;0.2797
PC;SSD2;read;32;0;3;115;221.4;0.2279
PC;SSD2;read;32;0;3;116;221.6;0.2116
PC;SSD2;read;32;0;3;117;221.4;0.2262
PC;SSD2;read;32;0;3;118;221.6;0.2025
PC;SSD2;read;32;0;3;119;221.3;0.2267
PC;SSD2;write;4096;0;6;0;221.6;0.1747
PC;SSD2;write;4096;0;6;1;221.7;0.1758
PC;SSD2;write;4096;0;6;2;221.4;0.1746
PC;SSD2;write;4096;0;6;3;221.5;0.1746
PC;SSD2;write;4096;0;6;4;221.7;0.2635
PC;SSD2;write;4096;0;6;5;221.7;0.1895
PC;SSD2;write;4096;0;6;6;221.3;0.1898
PC;SSD2;write;4096;0;6;7;221.5;0.1903
PC;SSD2;write;4096;0;6;8;221.5;0.1916
PC;SSD2;write;4096;0;6;9;221.5;0.1847
PC;SSD2;write;4096;0;6;10;221.4;0.1922
PC;SSD2;write;4096;0;6;11;221.6;0.1882
PC;SSD2;write;4096;0;6;12;221.4;0.194
PC;SSD2;write;4096;0;6;13;221.6;0.1952
PC;SSD2;write;4096;0;6;14;221.5;0.1964
PC;SSD2;write;4096;0;6;15;221.4;0.1952
PC;SSD2;write;4096;0;6;16;222.0;0.1838
PC;SSD2;write;4096;0;6;17;221.6;0.1952
PC;SSD2;write;4096;0;6;18;221.7;0.1972
PC;SSD2;write;4096;0;6;19;221.4;0.1977
PC;SSD2;write;4096;0;6;20;221.6;0.1964
PC;SSD2;write;4096;0;6;21;221.5;0.1862
PC;SSD2;write;4096;0;6;22;221.5;0.1964
PC;SSD2;write;4096;0;6;23;221.5;0.1958
PC;SSD2;write;4096;0;6;24;221.4;0.1972
PC;SSD2;write;4096;0;6;25;221.3;0.1971
PC;SSD2;write;4096;0;6;26;221.4;0.185
PC;SSD2;write;4096;0;6;27;221.6;0.1955
PC;SSD2;write;4096;0;6;28;221.4;0.1962
PC;SSD2;write;4096;0;6;29;221.4;0.1955
PC;SSD2;write;4096;0;6;30;221.4;0.1953
PC;SSD2;write;4096;0;6;31;221.4;0.1863
PC;SSD2;write;4096;0;6;32;221.4;0.1946
PC;SSD2;write;4096;0;6;33;221.3;0.1957
PC;SSD2;write;4096;0;6;34;221.3;0.1958
PC;SSD2;write;4096;0;6;35;221.5;0.1951
PC;SSD2;write;4096;0;6;36;221.4;0.1857
PC;SSD2;write;4096;0;6;37;221.2;0.2
PC;SSD2;write;4096;0;6;38;221.5;0.1966
PC;SSD2;write;4096;0;6;39;221.4;0.195
PC;SSD2;write;4096;0;6;40;221.5;0.1965
PC;SSD2;write;4096;0;6;41;221.3;0.1863
PC;SSD2;write;4096;0;6;42;221.5;0.195
PC;SSD2;write;4096;0;6;43;221.4;0.1969
PC;SSD2;write;4096;0;6;44;221.4;0.1957
PC;SSD2;write;4096;0;6;45;221.2;0.1963
PC;SSD2;write;4096;0;6;46;221.6;0.1841
PC;SSD2;write;4096;0;6;47;221.5;0.1961
PC;SSD2;write;4096;0;6;48;221.4;0.1965
PC;SSD2;write;4096;0;6;49;221.6;0.1986
PC;SSD2;write;4096;0;6;50;221.5;0.1956
PC;SSD2;write;4096;0;6;51;221.7;0.1839
PC;SSD2;write;4096;0;6;52;221.6;0.1956
PC;SSD2;write;4096;0;6;53;221.6;0.1958
PC;SSD2;write;4096;0;6;54;221.2;0.1954
PC;SSD2;write;4096;0;6;55;221.3;0.1963
PC;SSD2;write;4096;0;6;56;221.4;0.1827
PC;SSD2;write;4096;0;6;57;221.4;0.1988
PC;SSD2;write;4096;0;6;58;221.4;0.1969
PC;SSD2;write;4096;0;6;59;221.3;0.197
PC;SSD2;write;4096;0;6;60;221.7;0.1955
PC;SSD2;write;4096;0;6;61;221.6;0.1854
PC;SSD2;write;4096;0;6;62;221.6;0.197
PC;SSD2;write;4096;0;6;63;221.7;0.1955
PC;SSD2;write;4096;0;6;64;221.7;0.1967
PC;SSD2;write;4096;0;6;65;221.5;0.1977
PC;SSD2;write;4096;0;6;66;221.9;0.1847
PC;SSD2;write;4096;0;6;67;221.7;0.1977
PC;SSD2;write;4096;0;6;68;221.8;0.1975
PC;SSD2;write;4096;0;6;69;221.6;0.1971
PC;SSD2;write;4096;0;6;70;221.6;0.1966
PC;SSD2;write;4096;0;6;71;221.7;0.1845
PC;SSD2;write;4096;0;6;72;221.8;0.1965
PC;SSD2;write;4096;0;6;73;221.6;0.188
PC;SSD2;write;4096;0;6;74;221.7;0.197
PC;SSD2;write;4096;0;6;75;221.6;0.1959
PC;SSD2;write;4096;0;6;76;221.8;0.1857
PC;SSD2;write;4096;0;6;77;221.7;0.1959
PC;SSD2;write;4096;0;6;78;222.0;0.1967
PC;SSD2;write;4096;0;6;79;221.8;0.196
PC;SSD2;write;4096;0;6;80;221.8;0.1971
PC;SSD2;write;4096;0;6;81;221.6;0.1931
PC;SSD2;write;4096;0;6;82;221.6;0.197
PC;SSD2;write;4096;0;6;83;221.5;0.1846
PC;SSD2;write;4096;0;6;84;221.6;0.197
PC;SSD2;write;4096;0;6;85;221.9;0.1962
PC;SSD2;write;4096;0;6;86;221.7;0.1976
PC;SSD2;write;4096;0;6;87;221.5;0.1967
PC;SSD2;write;4096;0;6;88;221.8;0.1849
PC;SSD2;write;4096;0;6;89;221.5;0.1974
PC;SSD2;write;4096;0;6;90;221.6;0.1957
PC;SSD2;write;4096;0;6;91;221.7;0.1969
PC;SSD2;write;4096;0;6;92;221.4;0.1958
PC;SSD2;write;4096;0;6;93;221.1;0.19
PC;SSD2;write;4096;0;6;94;221.3;0.1964
PC;SSD2;write;4096;0;6;95;221.2;0.1966
PC;SSD2;write;4096;0;6;96;221.6;0.2096
PC;SSD2;write;4096;0;6;97;221.4;0.1973
PC;SSD2;write;4096;0;6;98;221.4;0.1854
PC;SSD2;write;4096;0;6;99;221.6;0.1971
PC;SSD2;write;4096;0;6;100;221.5;0.1967
PC;SSD2;write;4096;0;6;101;221.5;0.1962
PC;SSD2;write;4096;0;6;102;221.4;0.1964
PC;SSD2;write;4096;0;6;103;221.5;0.1865
PC;SSD2;write;4096;0;6;104;221.4;0.1961
PC;SSD2;write;4096;0;6;105;221.7;0.1965
PC;SSD2;write;4096;0;6;106;221.6;0.1978
PC;SSD2;write;4096;0;6;107;221.6;0.1952
PC;SSD2;write;4096;0;6;108;221.6;0.186
PC;SSD2;write;4096;0;6;109;221.7;0.2001
PC;SSD2;write;4096;0;6;110;221.4;0.195
PC;SSD2;write;4096;0;6;111;221.9;0.1959
PC;SSD2;write;4096;0;6;112;221.5;0.1948
PC;SSD2;write;4096;0;6;113;221.6;0.1881
PC;SSD2;write;4096;0;6;114;221.5;0.1967
PC;SSD2;write;4096;0;6;115;221.7;0.1961
PC;SSD2;write;4096;0;6;116;221.7;0.1847
PC;SSD2;write;4096;0;6;117;221.8;0.1956
PC;SSD2;write;4096;0;6;118;221.6;0.1953
PC;SSD2;write;4096;0;6;119;221.6;0.1981
PC;SSD2;write;4096;0;6;120;221.8;0.1954
PC;SSD2;write;4096;0;6;121;221.8;0.1854
PC;SSD2;read;4096;0;6;0;221.5;0.1737
PC;SSD2;read;4096;0;6;1;221.3;0.1749
PC;SSD2;read;4096;0;6;2;221.6;0.1739
PC;SSD2;read;4096;0;6;3;221.1;0.201
PC;SSD2;read;4096;0;6;4;221.2;0.1941
PC;SSD2;read;4096;0;6;5;221.1;0.1995
PC;SSD2;read;4096;0;6;6;221.2;0.193
PC;SSD2;read;4096;0;6;7;221.3;0.1996
PC;SSD2;read;4096;0;6;8;221.4;0.1943
PC;SSD2;read;4096;0;6;9;221.1;0.1988
PC;SSD2;read;4096;0;6;10;221.3;0.1932
PC;SSD2;read;4096;0;6;11;221.3;0.1972
PC;SSD2;read;4096;0;6;12;221.3;0.1942
PC;SSD2;read;4096;0;6;13;221.3;0.1955
PC;SSD2;read;4096;0;6;14;221.6;0.1946
PC;SSD2;read;4096;0;6;15;221.3;0.1973
PC;SSD2;read;4096;0;6;16;221.3;0.1938
PC;SSD2;read;4096;0;6;17;221.2;0.1953
PC;SSD2;read;4096;0;6;18;220.8;0.1938
PC;SSD2;read;4096;0;6;19;221.4;0.195
PC;SSD2;read;4096;0;6;20;221.2;0.1956
PC;SSD2;read;4096;0;6;21;221.1;0.195
PC;SSD2;read;4096;0;6;22;221.4;0.1951
PC;SSD2;read;4096;0;6;23;221.3;0.1946
PC;SSD2;read;4096;0;6;24;221.1;0.1937
PC;SSD2;read;4096;0;6;25;221.2;0.193
PC;SSD2;read;4096;0;6;26;220.9;0.1938
PC;SSD2;read;4096;0;6;27;221.4;0.1937
PC;SSD2;read;4096;0;6;28;221.1;0.1942
PC;SSD2;read;4096;0;6;29;221.0;0.1946
PC;SSD2;read;4096;0;6;30;221.3;0.1948
PC;SSD2;read;4096;0;6;31;221.4;0.1945
PC;SSD2;read;4096;0;6;32;221.1;0.194
PC;SSD2;read;4096;0;6;33;221.4;0.1944
PC;SSD2;read;4096;0;6;34;221.4;0.1934
PC;SSD2;read;4096;0;6;35;221.2;0.1965
PC;SSD2;read;4096;0;6;36;221.3;0.1954
PC;SSD2;read;4096;0;6;37;221.1;0.1938
PC;SSD2;read;4096;0;6;38;221.3;0.1942
PC;SSD2;read;4096;0;6;39;221.4;0.195
PC;SSD2;read;4096;0;6;40;221.5;0.1943
PC;SSD2;read;4096;0;6;41;221.0;0.1942
PC;SSD2;read;4096;0;6;42;221.4;0.1956
PC;SSD2;read;4096;0;6;43;221.2;0.1949
PC;SSD2;read;4096;0;6;44;220.9;0.195
PC;SSD2;read;4096;0;6;45;221.2;0.1928
PC;SSD2;read;4096;0;6;46;221.1;0.1948
PC;SSD2;read;4096;0;6;47;221.1;0.195
PC;SSD2;read;4096;0;6;48;221.2;0.1948
PC;SSD2;read;4096;0;6;49;221.2;0.1944
PC;SSD2;read;4096;0;6;50;221.5;0.1937
PC;SSD2;read;4096;0;6;51;221.4;0.1943
PC;SSD2;read;4096;0;6;52;221.3;0.1947
PC;SSD2;read;4096;0;6;53;221.5;0.1941
PC;SSD2;read;4096;0;6;54;221.4;0.2034
PC;SSD2;read;4096;0;6;55;221.6;0.1936
PC;SSD2;read;4096;0;6;56;221.3;0.1946
PC;SSD2;read;4096;0;6;57;221.3;0.1953
PC;SSD2;read;4096;0;6;58;221.5;0.1944
PC;SSD2;read;4096;0;6;59;221.2;0.1948
PC;SSD2;read;4096;0;6;60;221.4;0.1935
PC;SSD2;read;4096;0;6;61;221.1;0.1944
PC;SSD2;read;4096;0;6;62;221.3;0.1936
PC;SSD2;read;4096;0;6;63;221.4;0.1951
PC;SSD2;read;4096;0;6;64;221.5;0.1939
PC;SSD2;read;4096;0;6;65;221.3;0.1951
PC;SSD2;read;4096;0;6;66;221.4;0.1922
PC;SSD2;read;4096;0;6;67;221.2;0.1954
PC;SSD2;write;4096;0;2;0;221.3;0.1743
PC;SSD2;write;4096;0;2;1;221.5;0.1753
PC;SSD2;write;4096;0;2;2;221.6;0.1752
PC;SSD2;write;4096;0;2;3;221.3;0.1922
PC;SSD2;write;4096;0;2;4;221.3;0.19
PC;SSD2;write;4096;0;2;5;221.4;0.1911
PC;SSD2;write;4096;0;2;6;221.5;0.1893
PC;SSD2;write;4096;0;2;7;221.6;0.1934
PC;SSD2;write;4096;0;2;8;221.4;0.1838
PC;SSD2;write;4096;0;2;9;221.6;0.1943
PC;SSD2;write;4096;0;2;10;221.5;0.1957
PC;SSD2;write;4096;0;2;11;221.3;0.1948
PC;SSD2;write;4096;0;2;12;221.6;0.1954
PC;SSD2;write;4096;0;2;13;221.4;0.1847
PC;SSD2;write;4096;0;2;14;221.3;0.1954
PC;SSD2;write;4096;0;2;15;221.7;0.1949
PC;SSD2;write;4096;0;2;16;221.6;0.1972
PC;SSD2;write;4096;0;2;17;221.4;0.1971
PC;SSD2;write;4096;0;2;18;221.5;0.1842
PC;SSD2;write;4096;0;2;19;221.3;0.1952
PC;SSD2;write;4096;0;2;20;221.1;0.1949
PC;SSD2;write;4096;0;2;21;221.3;0.1967
PC;SSD2;write;4096;0;2;22;221.3;0.1959
PC;SSD2;write;4096;0;2;23;221.5;0.1859
PC;SSD2;write;4096;0;2;24;221.8;0.1955
PC;SSD2;write;4096;0;2;25;221.6;0.1974
PC;SSD2;write;4096;0;2;26;221.8;0.196
PC;SSD2;write;4096;0;2;27;221.7;0.196
PC;SSD2;write;4096;0;2;28;221.7;0.1851
PC;SSD2;write;4096;0;2;29;221.8;0.1983
PC;SSD2;write;4096;0;2;30;221.5;0.1958
PC;SSD2;write;4096;0;2;31;221.6;0.1979
PC;SSD2;write;4096;0;2;32;221.8;0.1964
PC;SSD2;write;4096;0;2;33;221.6;0.1877
PC;SSD2;write;4096;0;2;34;221.7;0.1943
PC;SSD2;write;4096;0;2;35;221.8;0.187
PC;SSD2;write;4096;0;2;36;221.5;0.1957
PC;SSD2;write;4096;0;2;37;221.7;0.1966
PC;SSD2;write;4096;0;2;38;221.6;0.1903
PC;SSD2;write;4096;0;2;39;221.6;0.1964
PC;SSD2;write;4096;0;2;40;221.8;0.1836
PC;SSD2;write;4096;0;2;41;221.5;0.1966
PC;SSD2;write;4096;0;2;42;221.5;0.1947
PC;SSD2;write;4096;0;2;43;221.5;0.197
PC;SSD2;write;4096;0;2;44;221.7;0.1964
PC;SSD2;write;4096;0;2;45;221.5;0.1857
PC;SSD2;write;4096;0;2;46;221.5;0.1961
PC;SSD2;write;4096;0;2;47;221.5;0.1965
PC;SSD2;write;4096;0;2;48;221.7;0.1962
PC;SSD2;write;4096;0;2;49;221.6;0.1963
PC;SSD2;write;4096;0;2;50;221.4;0.1851
PC;SSD2;write;4096;0;2;51;221.7;0.1959
PC;SSD2;write;4096;0;2;52;221.6;0.1964
PC;SSD2;write;4096;0;2;53;222.0;0.1956
PC;SSD2;write;4096;0;2;54;221.7;0.196
PC;SSD2;write;4096;0;2;55;221.8;0.1867
PC;SSD2;write;4096;0;2;56;221.5;0.1975
PC;SSD2;write;4096;0;2;57;221.8;0.1957
PC;SSD2;write;4096;0;2;58;221.7;0.1917
PC;SSD2;write;4096;0;2;59;221.6;0.1958
PC;SSD2;write;4096;0;2;60;221.7;0.1844
PC;SSD2;write;4096;0;2;61;221.5;0.2003
PC;SSD2;write;4096;0;2;62;221.6;0.1954
PC;SSD2;write;4096;0;2;63;221.7;0.197
PC;SSD2;write;4096;0;2;64;221.4;0.1956
PC;SSD2;write;4096;0;2;65;221.8;0.1848
PC;SSD2;write;4096;0;2;66;221.6;0.2116
PC;SSD2;write;4096;0;2;67;221.8;0.1948
PC;SSD2;write;4096;0;2;68;221.4;0.1967
PC;SSD2;write;4096;0;2;69;221.3;0.1979
PC;SSD2;write;4096;0;2;70;221.3;0.184
PC;SSD2;write;4096;0;2;71;221.4;0.1962
PC;SSD2;write;4096;0;2;72;221.2;0.1948
PC;SSD2;write;4096;0;2;73;221.1;0.1989
PC;SSD2;write;4096;0;2;74;221.1;0.1965
PC;SSD2;write;4096;0;2;75;221.0;0.1895
PC;SSD2;write;4096;0;2;76;221.1;0.1962
PC;SSD2;write;4096;0;2;77;221.0;0.1971
PC;SSD2;write;4096;0;2;78;221.3;0.1953
PC;SSD2;write;4096;0;2;79;221.0;0.196
PC;SSD2;write;4096;0;2;80;221.2;0.1835
PC;SSD2;write;4096;0;2;81;221.2;0.1959
PC;SSD2;write;4096;0;2;82;221.2;0.1965
PC;SSD2;write;4096;0;2;83;221.1;0.1961
PC;SSD2;write;4096;0;2;84;221.3;0.1952
PC;SSD2;write;4096;0;2;85;221.3;0.1852
PC;SSD2;write;4096;0;2;86;221.2;0.1959
PC;SSD2;write;4096;0;2;87;221.3;0.1958
PC;SSD2;write;4096;0;2;88;221.2;0.1948
PC;SSD2;write;4096;0;2;89;221.4;0.1962
PC;SSD2;write;4096;0;2;90;221.5;0.1846
PC;SSD2;write;4096;0;2;91;221.3;0.197
PC;SSD2;write;4096;0;2;92;221.1;0.1941
PC;SSD2;write;4096;0;2;93;221.2;0.196
PC;SSD2;write;4096;0;2;94;221.6;0.2144
PC;SSD2;write;4096;0;2;95;221.4;0.1867
PC;SSD2;write;4096;0;2;96;221.4;0.1938
PC;SSD2;write;4096;0;2;97;221.3;0.1963
PC;SSD2;write;4096;0;2;98;221.3;0.1962
PC;SSD2;write;4096;0;2;99;221.2;0.1958
PC;SSD2;write;4096;0;2;100;221.8;0.1886
PC;SSD2;write;4096;0;2;101;221.5;0.1956
PC;SSD2;write;4096;0;2;102;221.5;0.184
PC;SSD2;write;4096;0;2;103;221.3;0.1954
PC;SSD2;write;4096;0;2;104;221.5;0.1958
PC;SSD2;write;4096;0;2;105;221.0;0.1871
PC;SSD2;write;4096;0;2;106;221.6;0.1959
PC;SSD2;write;4096;0;2;107;221.1;0.1875
PC;SSD2;write;4096;0;2;108;221.3;0.196
PC;SSD2;write;4096;0;2;109;221.4;0.1967
PC;SSD2;write;4096;0;2;110;221.3;0.197
PC;SSD2;write;4096;0;2;111;221.4;0.1952
PC;SSD2;write;4096;0;2;112;221.4;0.1845
PC;SSD2;write;4096;0;2;113;221.3;0.198
PC;SSD2;write;4096;0;2;114;221.4;0.1959
PC;SSD2;write;4096;0;2;115;221.1;0.1976
PC;SSD2;write;4096;0;2;116;221.6;0.1962
PC;SSD2;write;4096;0;2;117;221.7;0.1844
PC;SSD2;write;4096;0;2;118;221.3;0.1973
PC;SSD2;write;4096;0;2;119;221.2;0.1951
PC;SSD2;read;4096;0;2;0;221.3;0.1736
PC;SSD2;read;4096;0;2;1;221.3;0.1754
PC;SSD2;read;4096;0;2;2;221.1;0.1736
PC;SSD2;read;4096;0;2;3;220.8;0.2662
PC;SSD2;read;4096;0;2;4;221.0;0.193
PC;SSD2;read;4096;0;2;5;220.8;0.194
PC;SSD2;read;4096;0;2;6;221.2;0.192
PC;SSD2;read;4096;0;2;7;221.4;0.1943
PC;SSD2;read;4096;0;2;8;221.3;0.1932
PC;SSD2;read;4096;0;2;9;221.4;0.1926
PC;SSD2;read;4096;0;2;10;221.1;0.1885
PC;SSD2;read;4096;0;2;11;220.9;0.1935
PC;SSD2;read;4096;0;2;12;221.0;0.1917
PC;SSD2;read;4096;0;2;13;221.1;0.194
PC;SSD2;read;4096;0;2;14;221.1;0.1913
PC;SSD2;read;4096;0;2;15;221.2;0.1934
PC;SSD2;read;4096;0;2;16;221.3;0.1931
PC;SSD2;read;4096;0;2;17;221.2;0.1936
PC;SSD2;read;4096;0;2;18;221.3;0.1924
PC;SSD2;read;4096;0;2;19;221.5;0.1953
PC;SSD2;read;4096;0;2;20;221.0;0.1935
PC;SSD2;read;4096;0;2;21;221.3;0.1932
PC;SSD2;read;4096;0;2;22;221.4;0.192
PC;SSD2;read;4096;0;2;23;221.5;0.1931
PC;SSD2;read;4096;0;2;24;221.2;0.1925
PC;SSD2;read;4096;0;2;25;221.0;0.194
PC;SSD2;read;4096;0;2;26;221.2;0.214
PC;SSD2;read;4096;0;2;27;221.0;0.1961
PC;SSD2;read;4096;0;2;28;221.2;0.1926
PC;SSD2;read;4096;0;2;29;221.0;0.1924
PC;SSD2;read;4096;0;2;30;221.2;0.1935
PC;SSD2;read;4096;0;2;31;221.2;0.1923
PC;SSD2;read;4096;0;2;32;221.3;0.1934
PC;SSD2;read;4096;0;2;33;221.1;0.1946
PC;SSD2;read;4096;0;2;34;221.2;0.1926
PC;SSD2;read;4096;0;2;35;221.5;0.1931
PC;SSD2;read;4096;0;2;36;221.2;0.1929
PC;SSD2;read;4096;0;2;37;221.2;0.1918
PC;SSD2;read;4096;0;2;38;221.1;0.1942
PC;SSD2;read;4096;0;2;39;221.2;0.1937
PC;SSD2;read;4096;0;2;40;221.1;0.1941
PC;SSD2;read;4096;0;2;41;221.0;0.1932
PC;SSD2;read;4096;0;2;42;221.3;0.1942
PC;SSD2;read;4096;0;2;43;220.8;0.1931
PC;SSD2;read;4096;0;2;44;221.2;0.1927
PC;SSD2;read;4096;0;2;45;221.1;0.1935
PC;SSD2;read;4096;0;2;46;221.0;0.1917
PC;SSD2;read;4096;0;2;47;220.9;0.1936
PC;SSD2;read;4096;0;2;48;221.4;0.1931
PC;SSD2;read;4096;0;2;49;221.2;0.1928
PC;SSD2;read;4096;0;2;50;221.0;0.1929
PC;SSD2;read;4096;0;2;51;221.2;0.192
PC;SSD2;read;4096;0;2;52;221.0;0.1927
PC;SSD2;read;4096;0;2;53;220.9;0.194
PC;SSD2;read;4096;0;2;54;221.0;0.1939
PC;SSD2;read;4096;0;2;55;221.3;0.1952
PC;SSD2;read;4096;0;2;56;221.2;0.1929
PC;SSD2;read;4096;0;2;57;221.1;0.1923
PC;SSD2;read;4096;0;2;58;221.1;0.1928
PC;SSD2;read;4096;0;2;59;221.0;0.1929
PC;SSD2;read;4096;0;2;60;220.6;0.192
PC;SSD2;read;4096;0;2;61;221.2;0.1918
PC;SSD2;read;4096;0;2;62;221.2;0.1923
PC;SSD2;read;4096;0;2;63;220.9;0.1937
PC;SSD2;read;4096;0;2;64;220.9;0.193
PC;SSD2;read;4096;0;2;65;220.9;0.1931
PC;SSD2;read;4096;0;2;66;221.1;0.1934
PC;SSD2;read;4096;0;2;67;221.0;0.1939
PC;SSD2;write;32;0;4;0;221.3;0.1742
PC;SSD2;write;32;0;4;1;221.4;0.1736
PC;SSD2;write;32;0;4;2;221.5;0.1729
PC;SSD2;write;32;0;4;3;221.3;0.2106
PC;SSD2;write;32;0;4;4;221.5;0.2427
PC;SSD2;write;32;0;4;5;221.3;0.2453
PC;SSD2;write;32;0;4;6;221.3;0.2445
PC;SSD2;write;32;0;4;7;221.4;0.2462
PC;SSD2;write;32;0;4;8;221.3;0.2706
PC;SSD2;write;32;0;4;9;221.3;0.1903
PC;SSD2;write;32;0;4;10;221.3;0.2599
PC;SSD2;write;32;0;4;11;220.9;0.2263
PC;SSD2;write;32;0;4;12;220.9;0.2441
PC;SSD2;write;32;0;4;13;221.3;0.2496
PC;SSD2;write;32;0;4;14;221.1;0.2484
PC;SSD2;write;32;0;4;15;221.2;0.2572
PC;SSD2;write;32;0;4;16;221.2;0.1832
PC;SSD2;write;32;0;4;17;221.4;0.246
PC;SSD2;write;32;0;4;18;220.9;0.2464
PC;SSD2;write;32;0;4;19;221.4;0.2507
PC;SSD2;write;32;0;4;20;220.8;0.2473
PC;SSD2;write;32;0;4;21;221.0;0.1811
PC;SSD2;write;32;0;4;22;221.3;0.2433
PC;SSD2;write;32;0;4;23;221.0;0.2457
PC;SSD2;write;32;0;4;24;221.2;0.2458
PC;SSD2;write;32;0;4;25;221.1;0.2459
PC;SSD2;write;32;0;4;26;221.5;0.1824
PC;SSD2;write;32;0;4;27;221.2;0.2442
PC;SSD2;write;32;0;4;28;221.2;0.2452
PC;SSD2;write;32;0;4;29;221.1;0.246
PC;SSD2;write;32;0;4;30;221.1;0.2472
PC;SSD2;write;32;0;4;31;221.2;0.1861
PC;SSD2;write;32;0;4;32;221.0;0.2453
PC;SSD2;write;32;0;4;33;221.3;0.2458
PC;SSD2;write;32;0;4;34;221.3;0.2461
PC;SSD2;write;32;0;4;35;221.2;0.2455
PC;SSD2;write;32;0;4;36;221.4;0.1858
PC;SSD2;write;32;0;4;37;221.1;0.2466
PC;SSD2;write;32;0;4;38;221.3;0.241
PC;SSD2;write;32;0;4;39;221.0;0.2354
PC;SSD2;write;32;0;4;40;221.2;0.247
PC;SSD2;write;32;0;4;41;221.1;0.186
PC;SSD2;write;32;0;4;42;221.1;0.2455
PC;SSD2;write;32;0;4;43;221.2;0.2468
PC;SSD2;write;32;0;4;44;221.2;0.2435
PC;SSD2;write;32;0;4;45;221.1;0.2463
PC;SSD2;write;32;0;4;46;221.4;0.2493
PC;SSD2;write;32;0;4;47;221.2;0.2462
PC;SSD2;write;32;0;4;48;221.2;0.1809
PC;SSD2;write;32;0;4;49;221.1;0.2359
PC;SSD2;write;32;0;4;50;221.2;0.2473
PC;SSD2;write;32;0;4;51;221.2;0.2906
